type	TP	TP.baseline	FP	FN	precision	recall	F1	qual	method	graph	sample	depth
Total	519	519	0	839	1	0.3822	0.553	63	toilvg	calls	s0	3
INS	382	382	0	295	1	0.5643	0.7215	63	toilvg	calls	s0	3
DEL	137	137	0	544	1	0.2012	0.335	63	toilvg	calls	s0	3
Total	432	432	0	926	1	0.3181	0.4827	70.1541	toilvg	calls	s0	3
INS	319	319	0	358	1	0.4712	0.6406	70.1541	toilvg	calls	s0	3
DEL	113	113	0	568	1	0.1659	0.2846	70.1541	toilvg	calls	s0	3
Total	346	346	0	1012	1	0.2548	0.4061	85.98178	toilvg	calls	s0	3
INS	259	259	0	418	1	0.3826	0.5535	85.98178	toilvg	calls	s0	3
DEL	87	87	0	594	1	0.1278	0.2266	85.98178	toilvg	calls	s0	3
Total	260	260	0	1098	1	0.1915	0.3214	106	toilvg	calls	s0	3
INS	197	197	0	480	1	0.291	0.4508	106	toilvg	calls	s0	3
DEL	63	63	0	618	1	0.0925	0.1693	106	toilvg	calls	s0	3
Total	173	173	0	1185	1	0.1274	0.226	123.9592	toilvg	calls	s0	3
INS	131	131	0	546	1	0.1935	0.3243	123.9592	toilvg	calls	s0	3
DEL	42	42	0	639	1	0.0617	0.1162	123.9592	toilvg	calls	s0	3
Total	87	87	0	1271	1	0.0641	0.1205	152.5245	toilvg	calls	s0	3
INS	69	69	0	608	1	0.1019	0.185	152.5245	toilvg	calls	s0	3
DEL	18	18	0	663	1	0.0264	0.0514	152.5245	toilvg	calls	s0	3
Total	1	1	0	1357	1	7e-04	0.0014	268.917	toilvg	calls	s0	3
INS	1	1	0	676	1	0.0015	0.003	268.917	toilvg	calls	s0	3
DEL	0	0	0	681	NA	0	NA	268.917	toilvg	calls	s0	3
Total	342	342	0	1016	1	0.2518	0.4023	0	svtyper	calls	s0	3
INS	0	0	0	677	NA	0	NA	0	svtyper	calls	s0	3
DEL	342	342	0	339	1	0.5022	0.6686	0	svtyper	calls	s0	3
Total	342	342	0	1016	1	0.2518	0.4023	4.73	svtyper	calls	s0	3
INS	0	0	0	677	NA	0	NA	4.73	svtyper	calls	s0	3
DEL	342	342	0	339	1	0.5022	0.6686	4.73	svtyper	calls	s0	3
Total	312	312	0	1046	1	0.2297	0.3736	25.33	svtyper	calls	s0	3
INS	0	0	0	677	NA	0	NA	25.33	svtyper	calls	s0	3
DEL	312	312	0	369	1	0.4581	0.6284	25.33	svtyper	calls	s0	3
Total	287	287	0	1071	1	0.2113	0.3489	31.46	svtyper	calls	s0	3
INS	0	0	0	677	NA	0	NA	31.46	svtyper	calls	s0	3
DEL	287	287	0	394	1	0.4214	0.5929	31.46	svtyper	calls	s0	3
Total	177	177	0	1181	1	0.1303	0.2306	53.14	svtyper	calls	s0	3
INS	0	0	0	677	NA	0	NA	53.14	svtyper	calls	s0	3
DEL	177	177	0	504	1	0.2599	0.4126	53.14	svtyper	calls	s0	3
Total	163	163	0	1195	1	0.12	0.2143	60.25	svtyper	calls	s0	3
INS	0	0	0	677	NA	0	NA	60.25	svtyper	calls	s0	3
DEL	163	163	0	518	1	0.2394	0.3863	60.25	svtyper	calls	s0	3
Total	96	96	0	1262	1	0.0707	0.1321	89.31	svtyper	calls	s0	3
INS	0	0	0	677	NA	0	NA	89.31	svtyper	calls	s0	3
DEL	96	96	0	585	1	0.141	0.2472	89.31	svtyper	calls	s0	3
Total	49	49	0	1309	1	0.0361	0.0697	118.56	svtyper	calls	s0	3
INS	0	0	0	677	NA	0	NA	118.56	svtyper	calls	s0	3
DEL	49	49	0	632	1	0.072	0.1343	118.56	svtyper	calls	s0	3
Total	1	1	0	1357	1	7e-04	0.0014	295.44	svtyper	calls	s0	3
INS	0	0	0	677	NA	0	NA	295.44	svtyper	calls	s0	3
DEL	1	1	0	680	1	0.0015	0.003	295.44	svtyper	calls	s0	3
Total	111	111	0	1247	1	0.0817	0.1511	0	delly	calls	s0	3
INS	25	25	0	652	1	0.0369	0.0712	0	delly	calls	s0	3
DEL	86	86	0	595	1	0.1263	0.2243	0	delly	calls	s0	3
Total	86	86	0	1272	1	0.0633	0.1191	0	bayestyper	calls	s0	3
INS	85	85	0	592	1	0.1256	0.2232	0	bayestyper	calls	s0	3
DEL	1	1	0	680	1	0.0015	0.003	0	bayestyper	calls	s0	3
Total	86	86	0	1272	1	0.0633	0.1191	36.9903	bayestyper	calls	s0	3
INS	85	85	0	592	1	0.1256	0.2232	36.9903	bayestyper	calls	s0	3
DEL	1	1	0	680	1	0.0015	0.003	36.9903	bayestyper	calls	s0	3
Total	85	85	0	1273	1	0.0626	0.1178	99	bayestyper	calls	s0	3
INS	84	84	0	593	1	0.1241	0.2208	99	bayestyper	calls	s0	3
DEL	1	1	0	680	1	0.0015	0.003	99	bayestyper	calls	s0	3
Total	1180	1180	1	178	0.9992	0.8689	0.9295	0	toilvg	truth	s0	3
INS	595	595	0	82	1	0.8789	0.9355	0	toilvg	truth	s0	3
DEL	585	585	1	96	0.9983	0.859	0.9234	0	toilvg	truth	s0	3
Total	1180	1180	1	178	0.9992	0.8689	0.9295	20	toilvg	truth	s0	3
INS	595	595	0	82	1	0.8789	0.9355	20	toilvg	truth	s0	3
DEL	585	585	1	96	0.9983	0.859	0.9234	20	toilvg	truth	s0	3
Total	1113	1113	0	245	1	0.8196	0.9009	34	toilvg	truth	s0	3
INS	576	576	0	101	1	0.8508	0.9194	34	toilvg	truth	s0	3
DEL	537	537	0	144	1	0.7885	0.8817	34	toilvg	truth	s0	3
Total	959	959	0	399	1	0.7062	0.8278	39	toilvg	truth	s0	3
INS	522	522	0	155	1	0.771	0.8707	39	toilvg	truth	s0	3
DEL	437	437	0	244	1	0.6417	0.7818	39	toilvg	truth	s0	3
Total	827	827	0	531	1	0.609	0.757	55.0303	toilvg	truth	s0	3
INS	457	457	0	220	1	0.675	0.806	55.0303	toilvg	truth	s0	3
DEL	370	370	0	311	1	0.5433	0.7041	55.0303	toilvg	truth	s0	3
Total	709	709	0	649	1	0.5221	0.686	66.1671	toilvg	truth	s0	3
INS	397	397	0	280	1	0.5864	0.7393	66.1671	toilvg	truth	s0	3
DEL	312	312	0	369	1	0.4581	0.6284	66.1671	toilvg	truth	s0	3
Total	595	595	0	763	1	0.4381	0.6093	74	toilvg	truth	s0	3
INS	341	341	0	336	1	0.5037	0.6699	74	toilvg	truth	s0	3
DEL	254	254	0	427	1	0.373	0.5433	74	toilvg	truth	s0	3
Total	472	472	0	886	1	0.3476	0.5159	94.6627	toilvg	truth	s0	3
INS	272	272	0	405	1	0.4018	0.5733	94.6627	toilvg	truth	s0	3
DEL	200	200	0	481	1	0.2937	0.454	94.6627	toilvg	truth	s0	3
Total	354	354	0	1004	1	0.2607	0.4136	110.797	toilvg	truth	s0	3
INS	211	211	0	466	1	0.3117	0.4753	110.797	toilvg	truth	s0	3
DEL	143	143	0	538	1	0.21	0.3471	110.797	toilvg	truth	s0	3
Total	237	237	0	1121	1	0.1745	0.2971	131.039	toilvg	truth	s0	3
INS	124	124	0	553	1	0.1832	0.3097	131.039	toilvg	truth	s0	3
DEL	113	113	0	568	1	0.1659	0.2846	131.039	toilvg	truth	s0	3
Total	119	119	0	1239	1	0.0876	0.1611	163.81	toilvg	truth	s0	3
INS	61	61	0	616	1	0.0901	0.1653	163.81	toilvg	truth	s0	3
DEL	58	58	0	623	1	0.0852	0.157	163.81	toilvg	truth	s0	3
Total	1	1	0	1357	1	7e-04	0.0014	287.855	toilvg	truth	s0	3
INS	1	1	0	676	1	0.0015	0.003	287.855	toilvg	truth	s0	3
DEL	0	0	0	681	NA	0	NA	287.855	toilvg	truth	s0	3
Total	427	427	0	931	1	0.3144	0.4784	0	svtyper	truth	s0	3
INS	0	0	0	677	NA	0	NA	0	svtyper	truth	s0	3
DEL	427	427	0	254	1	0.627	0.7707	0	svtyper	truth	s0	3
Total	427	427	0	931	1	0.3144	0.4784	4.73	svtyper	truth	s0	3
INS	0	0	0	677	NA	0	NA	4.73	svtyper	truth	s0	3
DEL	427	427	0	254	1	0.627	0.7707	4.73	svtyper	truth	s0	3
Total	399	399	0	959	1	0.2938	0.4542	25.33	svtyper	truth	s0	3
INS	0	0	0	677	NA	0	NA	25.33	svtyper	truth	s0	3
DEL	399	399	0	282	1	0.5859	0.7389	25.33	svtyper	truth	s0	3
Total	375	375	0	983	1	0.2761	0.4327	31.46	svtyper	truth	s0	3
INS	0	0	0	677	NA	0	NA	31.46	svtyper	truth	s0	3
DEL	375	375	0	306	1	0.5507	0.7103	31.46	svtyper	truth	s0	3
Total	258	258	0	1100	1	0.19	0.3193	60.25	svtyper	truth	s0	3
INS	0	0	0	677	NA	0	NA	60.25	svtyper	truth	s0	3
DEL	258	258	0	423	1	0.3789	0.5496	60.25	svtyper	truth	s0	3
Total	172	172	0	1186	1	0.1267	0.2249	81.32	svtyper	truth	s0	3
INS	0	0	0	677	NA	0	NA	81.32	svtyper	truth	s0	3
DEL	172	172	0	509	1	0.2526	0.4033	81.32	svtyper	truth	s0	3
Total	166	166	0	1192	1	0.1222	0.2178	89.31	svtyper	truth	s0	3
INS	0	0	0	677	NA	0	NA	89.31	svtyper	truth	s0	3
DEL	166	166	0	515	1	0.2438	0.392	89.31	svtyper	truth	s0	3
Total	109	109	0	1249	1	0.0803	0.1487	118.56	svtyper	truth	s0	3
INS	0	0	0	677	NA	0	NA	118.56	svtyper	truth	s0	3
DEL	109	109	0	572	1	0.1601	0.276	118.56	svtyper	truth	s0	3
Total	44	44	0	1314	1	0.0324	0.0628	167.85	svtyper	truth	s0	3
INS	0	0	0	677	NA	0	NA	167.85	svtyper	truth	s0	3
DEL	44	44	0	637	1	0.0646	0.1214	167.85	svtyper	truth	s0	3
Total	1	1	0	1357	1	7e-04	0.0014	384.05	svtyper	truth	s0	3
INS	0	0	0	677	NA	0	NA	384.05	svtyper	truth	s0	3
DEL	1	1	0	680	1	0.0015	0.003	384.05	svtyper	truth	s0	3
Total	697	697	0	661	1	0.5133	0.6784	0	delly	truth	s0	3
INS	147	147	0	530	1	0.2171	0.3567	0	delly	truth	s0	3
DEL	550	550	0	131	1	0.8076	0.8936	0	delly	truth	s0	3
Total	550	550	0	808	1	0.405	0.5765	0	bayestyper	truth	s0	3
INS	344	344	0	333	1	0.5081	0.6738	0	bayestyper	truth	s0	3
DEL	206	206	0	475	1	0.3025	0.4645	0	bayestyper	truth	s0	3
Total	550	550	0	808	1	0.405	0.5765	30.0001	bayestyper	truth	s0	3
INS	344	344	0	333	1	0.5081	0.6738	30.0001	bayestyper	truth	s0	3
DEL	206	206	0	475	1	0.3025	0.4645	30.0001	bayestyper	truth	s0	3
Total	549	549	0	809	1	0.4043	0.5758	99	bayestyper	truth	s0	3
INS	343	343	0	334	1	0.5066	0.6725	99	bayestyper	truth	s0	3
DEL	206	206	0	475	1	0.3025	0.4645	99	bayestyper	truth	s0	3
Total	810	810	1	509	0.9988	0.6141	0.7606	0	toilvg	calls	s1	3
INS	560	560	0	108	1	0.8383	0.912	0	toilvg	calls	s1	3
DEL	250	250	1	401	0.996	0.384	0.5543	0	toilvg	calls	s1	3
Total	810	810	1	509	0.9988	0.6141	0.7606	15	toilvg	calls	s1	3
INS	560	560	0	108	1	0.8383	0.912	15	toilvg	calls	s1	3
DEL	250	250	1	401	0.996	0.384	0.5543	15	toilvg	calls	s1	3
Total	752	752	0	567	1	0.5701	0.7262	34	toilvg	calls	s1	3
INS	537	537	0	131	1	0.8039	0.8913	34	toilvg	calls	s1	3
DEL	215	215	0	436	1	0.3303	0.4966	34	toilvg	calls	s1	3
Total	659	659	0	660	1	0.4996	0.6663	39	toilvg	calls	s1	3
INS	494	494	0	174	1	0.7395	0.8502	39	toilvg	calls	s1	3
DEL	165	165	0	486	1	0.2535	0.4045	39	toilvg	calls	s1	3
Total	567	567	0	752	1	0.4299	0.6013	52.5515	toilvg	calls	s1	3
INS	429	429	0	239	1	0.6422	0.7821	52.5515	toilvg	calls	s1	3
DEL	138	138	0	513	1	0.212	0.3498	52.5515	toilvg	calls	s1	3
Total	487	487	0	832	1	0.3692	0.5393	66	toilvg	calls	s1	3
INS	372	372	0	296	1	0.5569	0.7154	66	toilvg	calls	s1	3
DEL	115	115	0	536	1	0.1767	0.3003	66	toilvg	calls	s1	3
Total	412	412	0	907	1	0.3124	0.4761	73	toilvg	calls	s1	3
INS	325	325	0	343	1	0.4865	0.6546	73	toilvg	calls	s1	3
DEL	87	87	0	564	1	0.1336	0.2357	73	toilvg	calls	s1	3
Total	324	324	0	995	1	0.2456	0.3943	88.7901	toilvg	calls	s1	3
INS	261	261	0	407	1	0.3907	0.5619	88.7901	toilvg	calls	s1	3
DEL	63	63	0	588	1	0.0968	0.1765	88.7901	toilvg	calls	s1	3
Total	244	244	0	1075	1	0.185	0.3122	106.768	toilvg	calls	s1	3
INS	196	196	0	472	1	0.2934	0.4537	106.768	toilvg	calls	s1	3
DEL	48	48	0	603	1	0.0737	0.1373	106.768	toilvg	calls	s1	3
Total	163	163	0	1156	1	0.1236	0.22	128.547	toilvg	calls	s1	3
INS	132	132	0	536	1	0.1976	0.33	128.547	toilvg	calls	s1	3
DEL	31	31	0	620	1	0.0476	0.0909	128.547	toilvg	calls	s1	3
Total	82	82	0	1237	1	0.0622	0.1171	151	toilvg	calls	s1	3
INS	69	69	0	599	1	0.1033	0.1873	151	toilvg	calls	s1	3
DEL	13	13	0	638	1	0.02	0.0392	151	toilvg	calls	s1	3
Total	1	1	0	1318	1	8e-04	0.0016	264.105	toilvg	calls	s1	3
INS	1	1	0	667	1	0.0015	0.003	264.105	toilvg	calls	s1	3
DEL	0	0	0	651	NA	0	NA	264.105	toilvg	calls	s1	3
Total	331	331	0	988	1	0.2509	0.4012	0	svtyper	calls	s1	3
INS	0	0	0	668	NA	0	NA	0	svtyper	calls	s1	3
DEL	331	331	0	320	1	0.5084	0.6741	0	svtyper	calls	s1	3
Total	331	331	0	988	1	0.2509	0.4012	6.93	svtyper	calls	s1	3
INS	0	0	0	668	NA	0	NA	6.93	svtyper	calls	s1	3
DEL	331	331	0	320	1	0.5084	0.6741	6.93	svtyper	calls	s1	3
Total	305	305	0	1014	1	0.2312	0.3756	25.33	svtyper	calls	s1	3
INS	0	0	0	668	NA	0	NA	25.33	svtyper	calls	s1	3
DEL	305	305	0	346	1	0.4685	0.6381	25.33	svtyper	calls	s1	3
Total	283	283	0	1036	1	0.2146	0.3534	31.46	svtyper	calls	s1	3
INS	0	0	0	668	NA	0	NA	31.46	svtyper	calls	s1	3
DEL	283	283	0	368	1	0.4347	0.606	31.46	svtyper	calls	s1	3
Total	169	169	0	1150	1	0.1281	0.2271	60.25	svtyper	calls	s1	3
INS	0	0	0	668	NA	0	NA	60.25	svtyper	calls	s1	3
DEL	169	169	0	482	1	0.2596	0.4122	60.25	svtyper	calls	s1	3
Total	82	82	0	1237	1	0.0622	0.1171	89.31	svtyper	calls	s1	3
INS	0	0	0	668	NA	0	NA	89.31	svtyper	calls	s1	3
DEL	82	82	0	569	1	0.126	0.2238	89.31	svtyper	calls	s1	3
Total	41	41	0	1278	1	0.0311	0.0603	118.56	svtyper	calls	s1	3
INS	0	0	0	668	NA	0	NA	118.56	svtyper	calls	s1	3
DEL	41	41	0	610	1	0.063	0.1185	118.56	svtyper	calls	s1	3
Total	1	1	0	1318	1	8e-04	0.0016	265.9	svtyper	calls	s1	3
INS	0	0	0	668	NA	0	NA	265.9	svtyper	calls	s1	3
DEL	1	1	0	650	1	0.0015	0.003	265.9	svtyper	calls	s1	3
Total	102	102	0	1217	1	0.0773	0.1435	0	delly	calls	s1	3
INS	21	21	0	647	1	0.0314	0.0609	0	delly	calls	s1	3
DEL	81	81	0	570	1	0.1244	0.2213	0	delly	calls	s1	3
Total	84	84	0	1235	1	0.0637	0.1198	0	bayestyper	calls	s1	3
INS	83	83	0	585	1	0.1243	0.2211	0	bayestyper	calls	s1	3
DEL	1	1	0	650	1	0.0015	0.003	0	bayestyper	calls	s1	3
Total	84	84	0	1235	1	0.0637	0.1198	99	bayestyper	calls	s1	3
INS	83	83	0	585	1	0.1243	0.2211	99	bayestyper	calls	s1	3
DEL	1	1	0	650	1	0.0015	0.003	99	bayestyper	calls	s1	3
Total	1133	1133	1	186	0.9991	0.859	0.9238	0	toilvg	truth	s1	3
INS	567	567	0	101	1	0.8488	0.9182	0	toilvg	truth	s1	3
DEL	566	566	1	85	0.9982	0.8694	0.9294	0	toilvg	truth	s1	3
Total	1133	1133	1	186	0.9991	0.859	0.9238	12	toilvg	truth	s1	3
INS	567	567	0	101	1	0.8488	0.9182	12	toilvg	truth	s1	3
DEL	566	566	1	85	0.9982	0.8694	0.9294	12	toilvg	truth	s1	3
Total	1067	1067	0	252	1	0.8089	0.8944	34	toilvg	truth	s1	3
INS	550	550	0	118	1	0.8234	0.9031	34	toilvg	truth	s1	3
DEL	517	517	0	134	1	0.7942	0.8853	34	toilvg	truth	s1	3
Total	907	907	0	412	1	0.6876	0.8149	39.9674	toilvg	truth	s1	3
INS	498	498	0	170	1	0.7455	0.8542	39.9674	toilvg	truth	s1	3
DEL	409	409	0	242	1	0.6283	0.7717	39.9674	toilvg	truth	s1	3
Total	794	794	0	525	1	0.602	0.7516	55.38625	toilvg	truth	s1	3
INS	436	436	0	232	1	0.6527	0.7899	55.38625	toilvg	truth	s1	3
DEL	358	358	0	293	1	0.5499	0.7096	55.38625	toilvg	truth	s1	3
Total	690	690	0	629	1	0.5231	0.6869	68	toilvg	truth	s1	3
INS	383	383	0	285	1	0.5734	0.7289	68	toilvg	truth	s1	3
DEL	307	307	0	344	1	0.4716	0.6409	68	toilvg	truth	s1	3
Total	567	567	0	752	1	0.4299	0.6013	78.08275	toilvg	truth	s1	3
INS	338	338	0	330	1	0.506	0.672	78.08275	toilvg	truth	s1	3
DEL	229	229	0	422	1	0.3518	0.5205	78.08275	toilvg	truth	s1	3
Total	456	456	0	863	1	0.3457	0.5138	98	toilvg	truth	s1	3
INS	258	258	0	410	1	0.3862	0.5572	98	toilvg	truth	s1	3
DEL	198	198	0	453	1	0.3041	0.4664	98	toilvg	truth	s1	3
Total	340	340	0	979	1	0.2578	0.4099	111.5586	toilvg	truth	s1	3
INS	205	205	0	463	1	0.3069	0.4697	111.5586	toilvg	truth	s1	3
DEL	135	135	0	516	1	0.2074	0.3435	111.5586	toilvg	truth	s1	3
Total	230	230	0	1089	1	0.1744	0.297	133	toilvg	truth	s1	3
INS	131	131	0	537	1	0.1961	0.3279	133	toilvg	truth	s1	3
DEL	99	99	0	552	1	0.1521	0.264	133	toilvg	truth	s1	3
Total	114	114	0	1205	1	0.0864	0.1591	156.9988	toilvg	truth	s1	3
INS	63	63	0	605	1	0.0943	0.1723	156.9988	toilvg	truth	s1	3
DEL	51	51	0	600	1	0.0783	0.1452	156.9988	toilvg	truth	s1	3
Total	1	1	0	1318	1	8e-04	0.0016	285.41	toilvg	truth	s1	3
INS	1	1	0	667	1	0.0015	0.003	285.41	toilvg	truth	s1	3
DEL	0	0	0	651	NA	0	NA	285.41	toilvg	truth	s1	3
Total	424	424	0	895	1	0.3215	0.4866	0	svtyper	truth	s1	3
INS	0	0	0	668	NA	0	NA	0	svtyper	truth	s1	3
DEL	424	424	0	227	1	0.6513	0.7888	0	svtyper	truth	s1	3
Total	424	424	0	895	1	0.3215	0.4866	6.93	svtyper	truth	s1	3
INS	0	0	0	668	NA	0	NA	6.93	svtyper	truth	s1	3
DEL	424	424	0	227	1	0.6513	0.7888	6.93	svtyper	truth	s1	3
Total	388	388	0	931	1	0.2942	0.4546	25.33	svtyper	truth	s1	3
INS	0	0	0	668	NA	0	NA	25.33	svtyper	truth	s1	3
DEL	388	388	0	263	1	0.596	0.7469	25.33	svtyper	truth	s1	3
Total	371	371	0	948	1	0.2813	0.4391	31.46	svtyper	truth	s1	3
INS	0	0	0	668	NA	0	NA	31.46	svtyper	truth	s1	3
DEL	371	371	0	280	1	0.5699	0.726	31.46	svtyper	truth	s1	3
Total	268	268	0	1051	1	0.2032	0.3378	60.25	svtyper	truth	s1	3
INS	0	0	0	668	NA	0	NA	60.25	svtyper	truth	s1	3
DEL	268	268	0	383	1	0.4117	0.5833	60.25	svtyper	truth	s1	3
Total	173	173	0	1146	1	0.1312	0.232	89.31	svtyper	truth	s1	3
INS	0	0	0	668	NA	0	NA	89.31	svtyper	truth	s1	3
DEL	173	173	0	478	1	0.2657	0.4198	89.31	svtyper	truth	s1	3
Total	106	106	0	1213	1	0.0804	0.1488	118.56	svtyper	truth	s1	3
INS	0	0	0	668	NA	0	NA	118.56	svtyper	truth	s1	3
DEL	106	106	0	545	1	0.1628	0.28	118.56	svtyper	truth	s1	3
Total	55	55	0	1264	1	0.0417	0.0801	147.94	svtyper	truth	s1	3
INS	0	0	0	668	NA	0	NA	147.94	svtyper	truth	s1	3
DEL	55	55	0	596	1	0.0845	0.1558	147.94	svtyper	truth	s1	3
Total	3	3	0	1316	1	0.0023	0.0046	295.44	svtyper	truth	s1	3
INS	0	0	0	668	NA	0	NA	295.44	svtyper	truth	s1	3
DEL	3	3	0	648	1	0.0046	0.0092	295.44	svtyper	truth	s1	3
Total	685	685	0	634	1	0.5193	0.6836	0	delly	truth	s1	3
INS	140	140	0	528	1	0.2096	0.3466	0	delly	truth	s1	3
DEL	545	545	0	106	1	0.8372	0.9114	0	delly	truth	s1	3
Total	581	581	0	738	1	0.4405	0.6116	0	bayestyper	truth	s1	3
INS	344	344	0	324	1	0.515	0.6799	0	bayestyper	truth	s1	3
DEL	237	237	0	414	1	0.3641	0.5338	0	bayestyper	truth	s1	3
Total	581	581	0	738	1	0.4405	0.6116	21.6749	bayestyper	truth	s1	3
INS	344	344	0	324	1	0.515	0.6799	21.6749	bayestyper	truth	s1	3
DEL	237	237	0	414	1	0.3641	0.5338	21.6749	bayestyper	truth	s1	3
Total	579	579	0	740	1	0.439	0.6101	99	bayestyper	truth	s1	3
INS	343	343	0	325	1	0.5135	0.6786	99	bayestyper	truth	s1	3
DEL	236	236	0	415	1	0.3625	0.5321	99	bayestyper	truth	s1	3
Total	824	824	2	499	0.9976	0.6228	0.7669	0	toilvg	calls	s2	3
INS	575	575	0	80	1	0.8779	0.935	0	toilvg	calls	s2	3
DEL	249	249	2	419	0.992	0.3728	0.5419	0	toilvg	calls	s2	3
Total	824	824	2	499	0.9976	0.6228	0.7669	17	toilvg	calls	s2	3
INS	575	575	0	80	1	0.8779	0.935	17	toilvg	calls	s2	3
DEL	249	249	2	419	0.992	0.3728	0.5419	17	toilvg	calls	s2	3
Total	770	770	0	553	1	0.582	0.7358	34	toilvg	calls	s2	3
INS	552	552	0	103	1	0.8427	0.9146	34	toilvg	calls	s2	3
DEL	218	218	0	450	1	0.3263	0.492	34	toilvg	calls	s2	3
Total	661	661	0	662	1	0.4996	0.6663	38.3214	toilvg	calls	s2	3
INS	492	492	0	163	1	0.7511	0.8579	38.3214	toilvg	calls	s2	3
DEL	169	169	0	499	1	0.253	0.4038	38.3214	toilvg	calls	s2	3
Total	578	578	0	745	1	0.4369	0.6081	47.89005	toilvg	calls	s2	3
INS	439	439	0	216	1	0.6702	0.8025	47.89005	toilvg	calls	s2	3
DEL	139	139	0	529	1	0.2081	0.3445	47.89005	toilvg	calls	s2	3
Total	496	496	0	827	1	0.3749	0.5453	65.6964	toilvg	calls	s2	3
INS	378	378	0	277	1	0.5771	0.7318	65.6964	toilvg	calls	s2	3
DEL	118	118	0	550	1	0.1766	0.3002	65.6964	toilvg	calls	s2	3
Total	421	421	0	902	1	0.3182	0.4828	74	toilvg	calls	s2	3
INS	330	330	0	325	1	0.5038	0.67	74	toilvg	calls	s2	3
DEL	91	91	0	577	1	0.1362	0.2397	74	toilvg	calls	s2	3
Total	331	331	0	992	1	0.2502	0.4003	93.9169	toilvg	calls	s2	3
INS	263	263	0	392	1	0.4015	0.573	93.9169	toilvg	calls	s2	3
DEL	68	68	0	600	1	0.1018	0.1848	93.9169	toilvg	calls	s2	3
Total	248	248	0	1075	1	0.1875	0.3158	111.6425	toilvg	calls	s2	3
INS	205	205	0	450	1	0.313	0.4768	111.6425	toilvg	calls	s2	3
DEL	43	43	0	625	1	0.0644	0.121	111.6425	toilvg	calls	s2	3
Total	166	166	0	1157	1	0.1255	0.223	130.649	toilvg	calls	s2	3
INS	138	138	0	517	1	0.2107	0.3481	130.649	toilvg	calls	s2	3
DEL	28	28	0	640	1	0.0419	0.0804	130.649	toilvg	calls	s2	3
Total	83	83	0	1240	1	0.0627	0.118	156.7165	toilvg	calls	s2	3
INS	69	69	0	586	1	0.1053	0.1905	156.7165	toilvg	calls	s2	3
DEL	14	14	0	654	1	0.021	0.0411	156.7165	toilvg	calls	s2	3
Total	1	1	0	1322	1	8e-04	0.0016	360.036	toilvg	calls	s2	3
INS	1	1	0	654	1	0.0015	0.003	360.036	toilvg	calls	s2	3
DEL	0	0	0	668	NA	0	NA	360.036	toilvg	calls	s2	3
Total	306	306	0	1017	1	0.2313	0.3757	0	svtyper	calls	s2	3
INS	0	0	0	655	NA	0	NA	0	svtyper	calls	s2	3
DEL	306	306	0	362	1	0.4581	0.6284	0	svtyper	calls	s2	3
Total	306	306	0	1017	1	0.2313	0.3757	4.73	svtyper	calls	s2	3
INS	0	0	0	655	NA	0	NA	4.73	svtyper	calls	s2	3
DEL	306	306	0	362	1	0.4581	0.6284	4.73	svtyper	calls	s2	3
Total	281	281	0	1042	1	0.2124	0.3504	25.33	svtyper	calls	s2	3
INS	0	0	0	655	NA	0	NA	25.33	svtyper	calls	s2	3
DEL	281	281	0	387	1	0.4207	0.5922	25.33	svtyper	calls	s2	3
Total	260	260	0	1063	1	0.1965	0.3285	31.46	svtyper	calls	s2	3
INS	0	0	0	655	NA	0	NA	31.46	svtyper	calls	s2	3
DEL	260	260	0	408	1	0.3892	0.5603	31.46	svtyper	calls	s2	3
Total	154	154	0	1169	1	0.1164	0.2085	60.25	svtyper	calls	s2	3
INS	0	0	0	655	NA	0	NA	60.25	svtyper	calls	s2	3
DEL	154	154	0	514	1	0.2305	0.3746	60.25	svtyper	calls	s2	3
Total	94	94	0	1229	1	0.0711	0.1328	89.31	svtyper	calls	s2	3
INS	0	0	0	655	NA	0	NA	89.31	svtyper	calls	s2	3
DEL	94	94	0	574	1	0.1407	0.2467	89.31	svtyper	calls	s2	3
Total	31	31	0	1292	1	0.0234	0.0457	133.25	svtyper	calls	s2	3
INS	0	0	0	655	NA	0	NA	133.25	svtyper	calls	s2	3
DEL	31	31	0	637	1	0.0464	0.0887	133.25	svtyper	calls	s2	3
Total	1	1	0	1322	1	8e-04	0.0016	384.05	svtyper	calls	s2	3
INS	0	0	0	655	NA	0	NA	384.05	svtyper	calls	s2	3
DEL	1	1	0	667	1	0.0015	0.003	384.05	svtyper	calls	s2	3
Total	103	103	0	1220	1	0.0779	0.1445	0	delly	calls	s2	3
INS	26	26	0	629	1	0.0397	0.0764	0	delly	calls	s2	3
DEL	77	77	0	591	1	0.1153	0.2068	0	delly	calls	s2	3
Total	92	92	0	1231	1	0.0695	0.13	0	bayestyper	calls	s2	3
INS	90	90	0	565	1	0.1374	0.2416	0	bayestyper	calls	s2	3
DEL	2	2	0	666	1	0.003	0.006	0	bayestyper	calls	s2	3
Total	92	92	0	1231	1	0.0695	0.13	23.1876	bayestyper	calls	s2	3
INS	90	90	0	565	1	0.1374	0.2416	23.1876	bayestyper	calls	s2	3
DEL	2	2	0	666	1	0.003	0.006	23.1876	bayestyper	calls	s2	3
Total	91	91	0	1232	1	0.0688	0.1287	99	bayestyper	calls	s2	3
INS	89	89	0	566	1	0.1359	0.2393	99	bayestyper	calls	s2	3
DEL	2	2	0	666	1	0.003	0.006	99	bayestyper	calls	s2	3
