type	TP	TP.baseline	FP	FN	precision	recall	F1	qual	method	graph	sample	depth
DEL	0	0	0	456	NA	0	NA	1302.29	toilvg	calls	s1	20
Total	272	268	0	564	1	0.3221	0.4873	0	svtyper	calls	s1	20
INS	0	0	0	376	NA	0	NA	0	svtyper	calls	s1	20
DEL	272	268	0	188	1	0.5877	0.7403	0	svtyper	calls	s1	20
Total	272	268	0	564	1	0.3221	0.4873	4.68	svtyper	calls	s1	20
INS	0	0	0	376	NA	0	NA	4.68	svtyper	calls	s1	20
DEL	272	268	0	188	1	0.5877	0.7403	4.68	svtyper	calls	s1	20
Total	226	222	0	610	1	0.2668	0.4212	53.92	svtyper	calls	s1	20
INS	0	0	0	376	NA	0	NA	53.92	svtyper	calls	s1	20
DEL	226	222	0	234	1	0.4868	0.6548	53.92	svtyper	calls	s1	20
Total	185	181	0	651	1	0.2175	0.3573	92.87	svtyper	calls	s1	20
INS	0	0	0	376	NA	0	NA	92.87	svtyper	calls	s1	20
DEL	185	181	0	275	1	0.3969	0.5683	92.87	svtyper	calls	s1	20
Total	149	146	0	686	1	0.1755	0.2986	134.526	svtyper	calls	s1	20
INS	0	0	0	376	NA	0	NA	134.526	svtyper	calls	s1	20
DEL	149	146	0	310	1	0.3202	0.4851	134.526	svtyper	calls	s1	20
Total	122	119	0	713	1	0.143	0.2502	177.38	svtyper	calls	s1	20
INS	0	0	0	376	NA	0	NA	177.38	svtyper	calls	s1	20
DEL	122	119	0	337	1	0.261	0.414	177.38	svtyper	calls	s1	20
Total	80	77	0	755	1	0.0925	0.1693	221.77	svtyper	calls	s1	20
INS	0	0	0	376	NA	0	NA	221.77	svtyper	calls	s1	20
DEL	80	77	0	379	1	0.1689	0.289	221.77	svtyper	calls	s1	20
Total	60	58	0	774	1	0.0697	0.1303	281.73	svtyper	calls	s1	20
INS	0	0	0	376	NA	0	NA	281.73	svtyper	calls	s1	20
DEL	60	58	0	398	1	0.1272	0.2257	281.73	svtyper	calls	s1	20
Total	38	36	0	796	1	0.0433	0.083	371.657	svtyper	calls	s1	20
INS	0	0	0	376	NA	0	NA	371.657	svtyper	calls	s1	20
DEL	38	36	0	420	1	0.0789	0.1463	371.657	svtyper	calls	s1	20
Total	24	23	0	809	1	0.0276	0.0537	502.22	svtyper	calls	s1	20
INS	0	0	0	376	NA	0	NA	502.22	svtyper	calls	s1	20
DEL	24	23	0	433	1	0.0504	0.096	502.22	svtyper	calls	s1	20
Total	8	7	0	825	1	0.0084	0.0167	666.48	svtyper	calls	s1	20
INS	0	0	0	376	NA	0	NA	666.48	svtyper	calls	s1	20
DEL	8	7	0	449	1	0.0154	0.0303	666.48	svtyper	calls	s1	20
Total	0	0	0	832	NA	0	NA	1240.78	svtyper	calls	s1	20
INS	0	0	0	376	NA	0	NA	1240.78	svtyper	calls	s1	20
DEL	0	0	0	456	NA	0	NA	1240.78	svtyper	calls	s1	20
Total	150	149	0	683	1	0.1791	0.3038	0	delly	calls	s1	20
INS	75	75	0	301	1	0.1995	0.3326	0	delly	calls	s1	20
DEL	75	74	0	382	1	0.1623	0.2793	0	delly	calls	s1	20
Total	150	149	0	683	1	0.1791	0.3038	10	delly	calls	s1	20
INS	75	75	0	301	1	0.1995	0.3326	10	delly	calls	s1	20
DEL	75	74	0	382	1	0.1623	0.2793	10	delly	calls	s1	20
Total	138	137	0	695	1	0.1647	0.2828	42	delly	calls	s1	20
INS	69	69	0	307	1	0.1835	0.3101	42	delly	calls	s1	20
DEL	69	68	0	388	1	0.1491	0.2595	42	delly	calls	s1	20
Total	123	122	0	710	1	0.1466	0.2557	52.8	delly	calls	s1	20
INS	67	67	0	309	1	0.1782	0.3025	52.8	delly	calls	s1	20
DEL	56	55	0	401	1	0.1206	0.2152	52.8	delly	calls	s1	20
Total	108	108	0	724	1	0.1298	0.2298	66	delly	calls	s1	20
INS	63	63	0	313	1	0.1676	0.2871	66	delly	calls	s1	20
DEL	45	45	0	411	1	0.0987	0.1797	66	delly	calls	s1	20
Total	91	91	0	741	1	0.1094	0.1972	84	delly	calls	s1	20
INS	56	56	0	320	1	0.1489	0.2592	84	delly	calls	s1	20
DEL	35	35	0	421	1	0.0768	0.1426	84	delly	calls	s1	20
Total	74	74	0	758	1	0.0889	0.1633	108	delly	calls	s1	20
INS	42	42	0	334	1	0.1117	0.201	108	delly	calls	s1	20
DEL	32	32	0	424	1	0.0702	0.1312	108	delly	calls	s1	20
Total	56	56	0	776	1	0.0673	0.1261	143.4	delly	calls	s1	20
INS	29	29	0	347	1	0.0771	0.1432	143.4	delly	calls	s1	20
DEL	27	27	0	429	1	0.0592	0.1118	143.4	delly	calls	s1	20
Total	48	48	0	784	1	0.0577	0.1091	10000	delly	calls	s1	20
INS	24	24	0	352	1	0.0638	0.1199	10000	delly	calls	s1	20
DEL	24	24	0	432	1	0.0526	0.0999	10000	delly	calls	s1	20
Total	6	6	0	826	1	0.0072	0.0143	0	bayestyper	calls	s1	20
INS	0	0	0	376	NA	0	NA	0	bayestyper	calls	s1	20
DEL	6	6	0	450	1	0.0132	0.0261	0	bayestyper	calls	s1	20
Total	6	6	0	826	1	0.0072	0.0143	99	bayestyper	calls	s1	20
INS	0	0	0	376	NA	0	NA	99	bayestyper	calls	s1	20
DEL	6	6	0	450	1	0.0132	0.0261	99	bayestyper	calls	s1	20
Total	831	831	0	1	1	0.9988	0.9994	0	toilvg	truth	s1	20
INS	376	376	0	0	1	1	1	0	toilvg	truth	s1	20
DEL	455	455	0	1	1	0.9978	0.9989	0	toilvg	truth	s1	20
Total	831	831	0	1	1	0.9988	0.9994	114.3	toilvg	truth	s1	20
INS	376	376	0	0	1	1	1	114.3	toilvg	truth	s1	20
DEL	455	455	0	1	1	0.9978	0.9989	114.3	toilvg	truth	s1	20
Total	747	747	0	85	1	0.8978	0.9461	259.4	toilvg	truth	s1	20
INS	334	334	0	42	1	0.8883	0.9408	259.4	toilvg	truth	s1	20
DEL	413	413	0	43	1	0.9057	0.9505	259.4	toilvg	truth	s1	20
Total	663	663	0	169	1	0.7969	0.887	312	toilvg	truth	s1	20
INS	296	296	0	80	1	0.7872	0.8809	312	toilvg	truth	s1	20
DEL	367	367	0	89	1	0.8048	0.8918	312	toilvg	truth	s1	20
Total	587	587	0	245	1	0.7055	0.8273	354	toilvg	truth	s1	20
INS	259	259	0	117	1	0.6888	0.8157	354	toilvg	truth	s1	20
DEL	328	328	0	128	1	0.7193	0.8367	354	toilvg	truth	s1	20
Total	508	508	0	324	1	0.6106	0.7582	399.1776	toilvg	truth	s1	20
INS	235	235	0	141	1	0.625	0.7692	399.1776	toilvg	truth	s1	20
DEL	273	273	0	183	1	0.5987	0.749	399.1776	toilvg	truth	s1	20
Total	430	430	0	402	1	0.5168	0.6814	484	toilvg	truth	s1	20
INS	205	205	0	171	1	0.5452	0.7057	484	toilvg	truth	s1	20
DEL	225	225	0	231	1	0.4934	0.6608	484	toilvg	truth	s1	20
Total	334	334	0	498	1	0.4014	0.5729	631.893	toilvg	truth	s1	20
INS	180	180	0	196	1	0.4787	0.6475	631.893	toilvg	truth	s1	20
DEL	154	154	0	302	1	0.3377	0.5049	631.893	toilvg	truth	s1	20
Total	253	253	0	579	1	0.3041	0.4664	730.148	toilvg	truth	s1	20
INS	150	150	0	226	1	0.3989	0.5703	730.148	toilvg	truth	s1	20
DEL	103	103	0	353	1	0.2259	0.3685	730.148	toilvg	truth	s1	20
Total	169	169	0	663	1	0.2031	0.3376	824.4528	toilvg	truth	s1	20
INS	107	107	0	269	1	0.2846	0.4431	824.4528	toilvg	truth	s1	20
DEL	62	62	0	394	1	0.136	0.2394	824.4528	toilvg	truth	s1	20
Total	91	91	0	741	1	0.1094	0.1972	913.3088	toilvg	truth	s1	20
INS	64	64	0	312	1	0.1702	0.2909	913.3088	toilvg	truth	s1	20
DEL	27	27	0	429	1	0.0592	0.1118	913.3088	toilvg	truth	s1	20
Total	1	1	0	831	1	0.0012	0.0024	1342.13	toilvg	truth	s1	20
INS	1	1	0	375	1	0.0027	0.0054	1342.13	toilvg	truth	s1	20
DEL	0	0	0	456	NA	0	NA	1342.13	toilvg	truth	s1	20
Total	452	451	0	381	1	0.5421	0.7031	0	svtyper	truth	s1	20
INS	0	0	0	376	NA	0	NA	0	svtyper	truth	s1	20
DEL	452	451	0	5	1	0.989	0.9945	0	svtyper	truth	s1	20
Total	452	451	0	381	1	0.5421	0.7031	6.88	svtyper	truth	s1	20
INS	0	0	0	376	NA	0	NA	6.88	svtyper	truth	s1	20
DEL	452	451	0	5	1	0.989	0.9945	6.88	svtyper	truth	s1	20
Total	392	391	0	441	1	0.47	0.6395	101.88	svtyper	truth	s1	20
INS	0	0	0	376	NA	0	NA	101.88	svtyper	truth	s1	20
DEL	392	391	0	65	1	0.8575	0.9233	101.88	svtyper	truth	s1	20
Total	329	328	0	504	1	0.3942	0.5655	158.87	svtyper	truth	s1	20
INS	0	0	0	376	NA	0	NA	158.87	svtyper	truth	s1	20
DEL	329	328	0	128	1	0.7193	0.8367	158.87	svtyper	truth	s1	20
Total	265	264	0	568	1	0.3173	0.4817	212.824	svtyper	truth	s1	20
INS	0	0	0	376	NA	0	NA	212.824	svtyper	truth	s1	20
DEL	265	264	0	192	1	0.5789	0.7333	212.824	svtyper	truth	s1	20
Total	209	208	0	624	1	0.25	0.4	266.196	svtyper	truth	s1	20
INS	0	0	0	376	NA	0	NA	266.196	svtyper	truth	s1	20
DEL	209	208	0	248	1	0.4561	0.6265	266.196	svtyper	truth	s1	20
Total	184	183	0	649	1	0.22	0.3607	324.97	svtyper	truth	s1	20
INS	0	0	0	376	NA	0	NA	324.97	svtyper	truth	s1	20
DEL	184	183	0	273	1	0.4013	0.5728	324.97	svtyper	truth	s1	20
Total	131	130	0	702	1	0.1562	0.2702	413.6	svtyper	truth	s1	20
INS	0	0	0	376	NA	0	NA	413.6	svtyper	truth	s1	20
DEL	131	130	0	326	1	0.2851	0.4437	413.6	svtyper	truth	s1	20
Total	84	83	0	749	1	0.0998	0.1815	502.22	svtyper	truth	s1	20
INS	0	0	0	376	NA	0	NA	502.22	svtyper	truth	s1	20
DEL	84	83	0	373	1	0.182	0.308	502.22	svtyper	truth	s1	20
Total	33	32	0	800	1	0.0385	0.0741	620.39	svtyper	truth	s1	20
INS	0	0	0	376	NA	0	NA	620.39	svtyper	truth	s1	20
DEL	33	32	0	424	1	0.0702	0.1312	620.39	svtyper	truth	s1	20
Total	4	4	0	828	1	0.0048	0.0096	885.38	svtyper	truth	s1	20
INS	0	0	0	376	NA	0	NA	885.38	svtyper	truth	s1	20
DEL	4	4	0	452	1	0.0088	0.0174	885.38	svtyper	truth	s1	20
Total	0	0	0	832	NA	0	NA	1536.21	svtyper	truth	s1	20
INS	0	0	0	376	NA	0	NA	1536.21	svtyper	truth	s1	20
DEL	0	0	0	456	NA	0	NA	1536.21	svtyper	truth	s1	20
Total	832	832	0	0	1	1	1	0	delly	truth	s1	20
INS	376	376	0	0	1	1	1	0	delly	truth	s1	20
DEL	456	456	0	0	1	1	1	0	delly	truth	s1	20
Total	832	832	0	0	1	1	1	6	delly	truth	s1	20
INS	376	376	0	0	1	1	1	6	delly	truth	s1	20
DEL	456	456	0	0	1	1	1	6	delly	truth	s1	20
Total	783	783	0	49	1	0.9411	0.9697	45	delly	truth	s1	20
INS	371	371	0	5	1	0.9867	0.9933	45	delly	truth	s1	20
DEL	412	412	0	44	1	0.9035	0.9493	45	delly	truth	s1	20
Total	704	704	0	128	1	0.8462	0.9167	57	delly	truth	s1	20
INS	369	369	0	7	1	0.9814	0.9906	57	delly	truth	s1	20
DEL	335	335	0	121	1	0.7346	0.847	57	delly	truth	s1	20
Total	631	631	0	201	1	0.7584	0.8626	69	delly	truth	s1	20
INS	360	360	0	16	1	0.9574	0.9782	69	delly	truth	s1	20
DEL	271	271	0	185	1	0.5943	0.7455	69	delly	truth	s1	20
Total	530	530	0	302	1	0.637	0.7783	93	delly	truth	s1	20
INS	303	303	0	73	1	0.8059	0.8925	93	delly	truth	s1	20
DEL	227	227	0	229	1	0.4978	0.6647	93	delly	truth	s1	20
Total	427	427	0	405	1	0.5132	0.6783	113	delly	truth	s1	20
INS	217	217	0	159	1	0.5771	0.7318	113	delly	truth	s1	20
DEL	210	210	0	246	1	0.4605	0.6306	113	delly	truth	s1	20
Total	328	328	0	504	1	0.3942	0.5655	147	delly	truth	s1	20
INS	145	145	0	231	1	0.3856	0.5566	147	delly	truth	s1	20
DEL	183	183	0	273	1	0.4013	0.5728	147	delly	truth	s1	20
Total	304	304	0	528	1	0.3654	0.5352	10000	delly	truth	s1	20
INS	134	134	0	242	1	0.3564	0.5255	10000	delly	truth	s1	20
DEL	170	170	0	286	1	0.3728	0.5431	10000	delly	truth	s1	20
Total	830	830	0	2	1	0.9976	0.9988	0	bayestyper	truth	s1	20
INS	375	375	0	1	1	0.9973	0.9986	0	bayestyper	truth	s1	20
DEL	455	455	0	1	1	0.9978	0.9989	0	bayestyper	truth	s1	20
Total	830	830	0	2	1	0.9976	0.9988	13.0103	bayestyper	truth	s1	20
INS	375	375	0	1	1	0.9973	0.9986	13.0103	bayestyper	truth	s1	20
DEL	455	455	0	1	1	0.9978	0.9989	13.0103	bayestyper	truth	s1	20
Total	826	826	0	6	1	0.9928	0.9964	99	bayestyper	truth	s1	20
INS	375	375	0	1	1	0.9973	0.9986	99	bayestyper	truth	s1	20
DEL	451	451	0	5	1	0.989	0.9945	99	bayestyper	truth	s1	20
Total	613	612	0	241	1	0.7175	0.8355	0	toilvg	calls	s2	20
INS	373	373	0	0	1	1	1	0	toilvg	calls	s2	20
DEL	240	239	0	241	1	0.4979	0.6648	0	toilvg	calls	s2	20
Total	613	612	0	241	1	0.7175	0.8355	24	toilvg	calls	s2	20
INS	373	373	0	0	1	1	1	24	toilvg	calls	s2	20
DEL	240	239	0	241	1	0.4979	0.6648	24	toilvg	calls	s2	20
Total	550	550	0	303	1	0.6448	0.784	223.8995	toilvg	calls	s2	20
INS	358	358	0	15	1	0.9598	0.9795	223.8995	toilvg	calls	s2	20
DEL	192	192	0	288	1	0.4	0.5714	223.8995	toilvg	calls	s2	20
Total	482	482	0	371	1	0.5651	0.7221	280.8182	toilvg	calls	s2	20
INS	318	318	0	55	1	0.8525	0.9204	280.8182	toilvg	calls	s2	20
DEL	164	164	0	316	1	0.3417	0.5094	280.8182	toilvg	calls	s2	20
Total	419	419	0	434	1	0.4912	0.6588	328.693	toilvg	calls	s2	20
INS	286	286	0	87	1	0.7668	0.868	328.693	toilvg	calls	s2	20
DEL	133	133	0	347	1	0.2771	0.434	328.693	toilvg	calls	s2	20
Total	360	360	0	493	1	0.422	0.5935	365.9018	toilvg	calls	s2	20
INS	246	246	0	127	1	0.6595	0.7948	365.9018	toilvg	calls	s2	20
DEL	114	114	0	366	1	0.2375	0.3838	365.9018	toilvg	calls	s2	20
Total	303	303	0	550	1	0.3552	0.5242	425.5	toilvg	calls	s2	20
INS	206	206	0	167	1	0.5523	0.7116	425.5	toilvg	calls	s2	20
DEL	97	97	0	383	1	0.2021	0.3362	425.5	toilvg	calls	s2	20
Total	233	233	0	620	1	0.2732	0.4292	534.4864	toilvg	calls	s2	20
INS	170	170	0	203	1	0.4558	0.6262	534.4864	toilvg	calls	s2	20
DEL	63	63	0	417	1	0.1312	0.232	534.4864	toilvg	calls	s2	20
Total	169	169	0	684	1	0.1981	0.3307	667.491	toilvg	calls	s2	20
INS	142	142	0	231	1	0.3807	0.5515	667.491	toilvg	calls	s2	20
DEL	27	27	0	453	1	0.0562	0.1064	667.491	toilvg	calls	s2	20
Total	110	110	0	743	1	0.129	0.2285	759.2172	toilvg	calls	s2	20
INS	102	102	0	271	1	0.2735	0.4295	759.2172	toilvg	calls	s2	20
DEL	8	8	0	472	1	0.0167	0.0329	759.2172	toilvg	calls	s2	20
Total	63	63	0	790	1	0.0739	0.1376	855.8538	toilvg	calls	s2	20
INS	61	61	0	312	1	0.1635	0.281	855.8538	toilvg	calls	s2	20
DEL	2	2	0	478	1	0.0042	0.0084	855.8538	toilvg	calls	s2	20
Total	1	1	0	852	1	0.0012	0.0024	1170.97	toilvg	calls	s2	20
INS	1	1	0	372	1	0.0027	0.0054	1170.97	toilvg	calls	s2	20
DEL	0	0	0	480	NA	0	NA	1170.97	toilvg	calls	s2	20
Total	279	277	0	576	1	0.3247	0.4902	0	svtyper	calls	s2	20
INS	0	0	0	373	NA	0	NA	0	svtyper	calls	s2	20
DEL	279	277	0	203	1	0.5771	0.7318	0	svtyper	calls	s2	20
Total	279	277	0	576	1	0.3247	0.4902	4.68	svtyper	calls	s2	20
INS	0	0	0	373	NA	0	NA	4.68	svtyper	calls	s2	20
DEL	279	277	0	203	1	0.5771	0.7318	4.68	svtyper	calls	s2	20
Total	236	235	0	618	1	0.2755	0.432	41.89	svtyper	calls	s2	20
INS	0	0	0	373	NA	0	NA	41.89	svtyper	calls	s2	20
DEL	236	235	0	245	1	0.4896	0.6574	41.89	svtyper	calls	s2	20
Total	202	201	0	652	1	0.2356	0.3814	83.85	svtyper	calls	s2	20
INS	0	0	0	373	NA	0	NA	83.85	svtyper	calls	s2	20
DEL	202	201	0	279	1	0.4188	0.5904	83.85	svtyper	calls	s2	20
Total	165	164	0	689	1	0.1923	0.3226	123.448	svtyper	calls	s2	20
INS	0	0	0	373	NA	0	NA	123.448	svtyper	calls	s2	20
DEL	165	164	0	316	1	0.3417	0.5094	123.448	svtyper	calls	s2	20
Total	129	128	0	725	1	0.1501	0.261	164.88	svtyper	calls	s2	20
INS	0	0	0	373	NA	0	NA	164.88	svtyper	calls	s2	20
DEL	129	128	0	352	1	0.2667	0.4211	164.88	svtyper	calls	s2	20
Total	101	100	0	753	1	0.1172	0.2098	206.87	svtyper	calls	s2	20
INS	0	0	0	373	NA	0	NA	206.87	svtyper	calls	s2	20
DEL	101	100	0	380	1	0.2083	0.3448	206.87	svtyper	calls	s2	20
Total	63	62	0	791	1	0.0727	0.1355	242.726	svtyper	calls	s2	20
INS	0	0	0	373	NA	0	NA	242.726	svtyper	calls	s2	20
DEL	63	62	0	418	1	0.1292	0.2288	242.726	svtyper	calls	s2	20
Total	36	35	0	818	1	0.041	0.0788	324.124	svtyper	calls	s2	20
INS	0	0	0	373	NA	0	NA	324.124	svtyper	calls	s2	20
DEL	36	35	0	445	1	0.0729	0.1359	324.124	svtyper	calls	s2	20
Total	19	18	0	835	1	0.0211	0.0413	443.14	svtyper	calls	s2	20
INS	0	0	0	373	NA	0	NA	443.14	svtyper	calls	s2	20
DEL	19	18	0	462	1	0.0375	0.0723	443.14	svtyper	calls	s2	20
Total	1	0	0	853	1	0	0	620.39	svtyper	calls	s2	20
INS	0	0	0	373	NA	0	NA	620.39	svtyper	calls	s2	20
DEL	1	0	0	480	1	0	0	620.39	svtyper	calls	s2	20
Total	0	0	0	853	NA	0	NA	1211.24	svtyper	calls	s2	20
INS	0	0	0	373	NA	0	NA	1211.24	svtyper	calls	s2	20
DEL	0	0	0	480	NA	0	NA	1211.24	svtyper	calls	s2	20
Total	144	144	0	709	1	0.1688	0.2888	0	delly	calls	s2	20
INS	75	75	0	298	1	0.2011	0.3349	0	delly	calls	s2	20
DEL	69	69	0	411	1	0.1438	0.2514	0	delly	calls	s2	20
Total	144	144	0	709	1	0.1688	0.2888	11	delly	calls	s2	20
INS	75	75	0	298	1	0.2011	0.3349	11	delly	calls	s2	20
DEL	69	69	0	411	1	0.1438	0.2514	11	delly	calls	s2	20
Total	132	132	0	721	1	0.1547	0.2679	39	delly	calls	s2	20
INS	71	71	0	302	1	0.1903	0.3198	39	delly	calls	s2	20
DEL	61	61	0	419	1	0.1271	0.2255	39	delly	calls	s2	20
Total	119	119	0	734	1	0.1395	0.2448	48	delly	calls	s2	20
INS	67	67	0	306	1	0.1796	0.3045	48	delly	calls	s2	20
DEL	52	52	0	428	1	0.1083	0.1954	48	delly	calls	s2	20
Total	110	110	0	743	1	0.129	0.2285	57	delly	calls	s2	20
INS	63	63	0	310	1	0.1689	0.289	57	delly	calls	s2	20
DEL	47	47	0	433	1	0.0979	0.1783	57	delly	calls	s2	20
Total	96	96	0	757	1	0.1125	0.2022	78	delly	calls	s2	20
INS	57	57	0	316	1	0.1528	0.2651	78	delly	calls	s2	20
DEL	39	39	0	441	1	0.0812	0.1502	78	delly	calls	s2	20
Total	75	75	0	778	1	0.0879	0.1616	105	delly	calls	s2	20
INS	40	40	0	333	1	0.1072	0.1936	105	delly	calls	s2	20
DEL	35	35	0	445	1	0.0729	0.1359	105	delly	calls	s2	20
Total	60	60	0	793	1	0.0703	0.1314	138	delly	calls	s2	20
INS	29	29	0	344	1	0.0777	0.1442	138	delly	calls	s2	20
DEL	31	31	0	449	1	0.0646	0.1214	138	delly	calls	s2	20
Total	54	54	0	799	1	0.0633	0.1191	10000	delly	calls	s2	20
INS	24	24	0	349	1	0.0643	0.1208	10000	delly	calls	s2	20
DEL	30	30	0	450	1	0.0625	0.1176	10000	delly	calls	s2	20
Total	4	4	0	849	1	0.0047	0.0094	0	bayestyper	calls	s2	20
INS	0	0	0	373	NA	0	NA	0	bayestyper	calls	s2	20
DEL	4	4	0	476	1	0.0083	0.0165	0	bayestyper	calls	s2	20
Total	4	4	0	849	1	0.0047	0.0094	99	bayestyper	calls	s2	20
INS	0	0	0	373	NA	0	NA	99	bayestyper	calls	s2	20
DEL	4	4	0	476	1	0.0083	0.0165	99	bayestyper	calls	s2	20
Total	852	852	0	1	1	0.9988	0.9994	0	toilvg	truth	s2	20
INS	373	373	0	0	1	1	1	0	toilvg	truth	s2	20
DEL	479	479	0	1	1	0.9979	0.9989	0	toilvg	truth	s2	20
Total	852	852	0	1	1	0.9988	0.9994	97	toilvg	truth	s2	20
INS	373	373	0	0	1	1	1	97	toilvg	truth	s2	20
DEL	479	479	0	1	1	0.9979	0.9989	97	toilvg	truth	s2	20
Total	765	765	0	88	1	0.8968	0.9456	242	toilvg	truth	s2	20
INS	342	342	0	31	1	0.9169	0.9566	242	toilvg	truth	s2	20
DEL	423	423	0	57	1	0.8812	0.9368	242	toilvg	truth	s2	20
Total	676	676	0	177	1	0.7925	0.8842	294.353	toilvg	truth	s2	20
INS	304	304	0	69	1	0.815	0.8981	294.353	toilvg	truth	s2	20
DEL	372	372	0	108	1	0.775	0.8732	294.353	toilvg	truth	s2	20
Total	591	591	0	262	1	0.6928	0.8185	341	toilvg	truth	s2	20
INS	265	265	0	108	1	0.7105	0.8308	341	toilvg	truth	s2	20
DEL	326	326	0	154	1	0.6792	0.809	341	toilvg	truth	s2	20
Total	514	514	0	339	1	0.6026	0.752	386.3	toilvg	truth	s2	20
INS	230	230	0	143	1	0.6166	0.7628	386.3	toilvg	truth	s2	20
DEL	284	284	0	196	1	0.5917	0.7435	386.3	toilvg	truth	s2	20
Total	425	425	0	428	1	0.4982	0.6651	468	toilvg	truth	s2	20
INS	189	189	0	184	1	0.5067	0.6726	468	toilvg	truth	s2	20
DEL	236	236	0	244	1	0.4917	0.6592	468	toilvg	truth	s2	20
Total	329	329	0	524	1	0.3857	0.5567	604	toilvg	truth	s2	20
INS	168	168	0	205	1	0.4504	0.6211	604	toilvg	truth	s2	20
DEL	161	161	0	319	1	0.3354	0.5023	604	toilvg	truth	s2	20
Total	248	248	0	605	1	0.2907	0.4505	698	toilvg	truth	s2	20
INS	140	140	0	233	1	0.3753	0.5458	698	toilvg	truth	s2	20
DEL	108	108	0	372	1	0.225	0.3673	698	toilvg	truth	s2	20
Total	169	169	0	684	1	0.1981	0.3307	774.403	toilvg	truth	s2	20
INS	107	107	0	266	1	0.2869	0.4459	774.403	toilvg	truth	s2	20
DEL	62	62	0	418	1	0.1292	0.2288	774.403	toilvg	truth	s2	20
Total	94	94	0	759	1	0.1102	0.1985	871.705	toilvg	truth	s2	20
INS	65	65	0	308	1	0.1743	0.2969	871.705	toilvg	truth	s2	20
DEL	29	29	0	451	1	0.0604	0.1139	871.705	toilvg	truth	s2	20
Total	1	1	0	852	1	0.0012	0.0024	1269	toilvg	truth	s2	20
INS	0	0	0	373	NA	0	NA	1269	toilvg	truth	s2	20
DEL	1	1	0	479	1	0.0021	0.0042	1269	toilvg	truth	s2	20
Total	473	473	0	380	1	0.5545	0.7134	0	svtyper	truth	s2	20
INS	0	0	0	373	NA	0	NA	0	svtyper	truth	s2	20
DEL	473	473	0	7	1	0.9854	0.9926	0	svtyper	truth	s2	20
Total	473	473	0	380	1	0.5545	0.7134	12.17	svtyper	truth	s2	20
INS	0	0	0	373	NA	0	NA	12.17	svtyper	truth	s2	20
DEL	473	473	0	7	1	0.9854	0.9926	12.17	svtyper	truth	s2	20
Total	409	409	0	444	1	0.4795	0.6482	83.91	svtyper	truth	s2	20
INS	0	0	0	373	NA	0	NA	83.91	svtyper	truth	s2	20
DEL	409	409	0	71	1	0.8521	0.9201	83.91	svtyper	truth	s2	20
Total	347	347	0	506	1	0.4068	0.5783	137.76	svtyper	truth	s2	20
INS	0	0	0	373	NA	0	NA	137.76	svtyper	truth	s2	20
DEL	347	347	0	133	1	0.7229	0.8392	137.76	svtyper	truth	s2	20
Total	299	299	0	554	1	0.3505	0.5191	177.38	svtyper	truth	s2	20
INS	0	0	0	373	NA	0	NA	177.38	svtyper	truth	s2	20
DEL	299	299	0	181	1	0.6229	0.7676	177.38	svtyper	truth	s2	20
Total	243	243	0	610	1	0.2849	0.4435	236.38	svtyper	truth	s2	20
INS	0	0	0	373	NA	0	NA	236.38	svtyper	truth	s2	20
DEL	243	243	0	237	1	0.5062	0.6722	236.38	svtyper	truth	s2	20
Total	198	198	0	655	1	0.2321	0.3768	295.44	svtyper	truth	s2	20
INS	0	0	0	373	NA	0	NA	295.44	svtyper	truth	s2	20
DEL	198	198	0	282	1	0.4125	0.5841	295.44	svtyper	truth	s2	20
Total	137	137	0	716	1	0.1606	0.2768	368.71	svtyper	truth	s2	20
INS	0	0	0	373	NA	0	NA	368.71	svtyper	truth	s2	20
DEL	137	137	0	343	1	0.2854	0.4441	368.71	svtyper	truth	s2	20
Total	88	88	0	765	1	0.1032	0.1871	452.82	svtyper	truth	s2	20
INS	0	0	0	373	NA	0	NA	452.82	svtyper	truth	s2	20
DEL	88	88	0	392	1	0.1833	0.3098	452.82	svtyper	truth	s2	20
Total	32	32	0	821	1	0.0375	0.0723	584.56	svtyper	truth	s2	20
INS	0	0	0	373	NA	0	NA	584.56	svtyper	truth	s2	20
DEL	32	32	0	448	1	0.0667	0.1251	584.56	svtyper	truth	s2	20
Total	6	6	0	847	1	0.007	0.0139	856.73	svtyper	truth	s2	20
INS	0	0	0	373	NA	0	NA	856.73	svtyper	truth	s2	20
DEL	6	6	0	474	1	0.0125	0.0247	856.73	svtyper	truth	s2	20
Total	0	0	0	853	NA	0	NA	1388.49	svtyper	truth	s2	20
INS	0	0	0	373	NA	0	NA	1388.49	svtyper	truth	s2	20
DEL	0	0	0	480	NA	0	NA	1388.49	svtyper	truth	s2	20
Total	852	852	0	1	1	0.9988	0.9994	0	delly	truth	s2	20
INS	373	373	0	0	1	1	1	0	delly	truth	s2	20
DEL	479	479	0	1	1	0.9979	0.9989	0	delly	truth	s2	20
Total	852	852	0	1	1	0.9988	0.9994	4	delly	truth	s2	20
INS	373	373	0	0	1	1	1	4	delly	truth	s2	20
DEL	479	479	0	1	1	0.9979	0.9989	4	delly	truth	s2	20
Total	780	780	0	73	1	0.9144	0.9553	45	delly	truth	s2	20
INS	369	369	0	4	1	0.9893	0.9946	45	delly	truth	s2	20
DEL	411	411	0	69	1	0.8562	0.9225	45	delly	truth	s2	20
Total	710	710	0	143	1	0.8324	0.9085	54	delly	truth	s2	20
INS	368	368	0	5	1	0.9866	0.9933	54	delly	truth	s2	20
