type	TP	TP.baseline	FP	FN	precision	recall	F1	qual	method	graph	sample	depth
Total	81	81	18	1935	0.8182	0.0402	0.0766	5	delly	calls	s1	1
INS	34	34	12	646	0.7391	0.05	0.0937	5	delly	calls	s1	1
DEL	47	47	6	620	0.8868	0.0705	0.1306	5	delly	calls	s1	1
INV	0	0	0	669	NA	0	NA	5	delly	calls	s1	1
Total	41	41	9	1975	0.82	0.0203	0.0396	7	delly	calls	s1	1
INS	17	17	7	663	0.7083	0.025	0.0483	7	delly	calls	s1	1
DEL	24	24	2	643	0.9231	0.036	0.0693	7	delly	calls	s1	1
INV	0	0	0	669	NA	0	NA	7	delly	calls	s1	1
Total	26	26	4	1990	0.8667	0.0129	0.0254	8.80000000000003	delly	calls	s1	1
INS	12	12	4	668	0.75	0.0176	0.0344	8.80000000000003	delly	calls	s1	1
DEL	14	14	0	653	1	0.021	0.0411	8.80000000000003	delly	calls	s1	1
INV	0	0	0	669	NA	0	NA	8.80000000000003	delly	calls	s1	1
Total	23	23	1	1993	0.9583	0.0114	0.0225	12	delly	calls	s1	1
INS	11	11	1	669	0.9167	0.0162	0.0318	12	delly	calls	s1	1
DEL	12	12	0	655	1	0.018	0.0354	12	delly	calls	s1	1
INV	0	0	0	669	NA	0	NA	12	delly	calls	s1	1
Total	10	10	0	2006	1	0.005	0.01	25.2	delly	calls	s1	1
INS	5	5	0	675	1	0.0074	0.0147	25.2	delly	calls	s1	1
DEL	5	5	0	662	1	0.0075	0.0149	25.2	delly	calls	s1	1
INV	0	0	0	669	NA	0	NA	25.2	delly	calls	s1	1
Total	1	1	0	2015	1	5e-04	0.001	58	delly	calls	s1	1
INS	0	0	0	680	NA	0	NA	58	delly	calls	s1	1
DEL	1	1	0	666	1	0.0015	0.003	58	delly	calls	s1	1
INV	0	0	0	669	NA	0	NA	58	delly	calls	s1	1
Total	338	338	377	1678	0.4727	0.1677	0.2476	0	bayestyper	calls	s1	1
INS	197	197	99	483	0.6655	0.2897	0.4037	0	bayestyper	calls	s1	1
DEL	3	3	0	664	1	0.0045	0.009	0	bayestyper	calls	s1	1
INV	138	138	278	531	0.3317	0.2063	0.2544	0	bayestyper	calls	s1	1
Total	338	338	377	1678	0.4727	0.1677	0.2476	1	bayestyper	calls	s1	1
INS	197	197	99	483	0.6655	0.2897	0.4037	1	bayestyper	calls	s1	1
DEL	3	3	0	664	1	0.0045	0.009	1	bayestyper	calls	s1	1
INV	138	138	278	531	0.3317	0.2063	0.2544	1	bayestyper	calls	s1	1
Total	317	317	361	1699	0.4676	0.1572	0.2353	3	bayestyper	calls	s1	1
INS	190	190	96	490	0.6643	0.2794	0.3934	3	bayestyper	calls	s1	1
DEL	2	2	0	665	1	0.003	0.006	3	bayestyper	calls	s1	1
INV	125	125	265	544	0.3205	0.1868	0.236	3	bayestyper	calls	s1	1
Total	281	281	318	1735	0.4691	0.1394	0.2149	5	bayestyper	calls	s1	1
INS	173	173	86	507	0.668	0.2544	0.3685	5	bayestyper	calls	s1	1
DEL	2	2	0	665	1	0.003	0.006	5	bayestyper	calls	s1	1
INV	106	106	232	563	0.3136	0.1584	0.2105	5	bayestyper	calls	s1	1
Total	245	245	269	1771	0.4767	0.1215	0.1936	8	bayestyper	calls	s1	1
INS	158	158	70	522	0.693	0.2324	0.3481	8	bayestyper	calls	s1	1
DEL	2	2	0	665	1	0.003	0.006	8	bayestyper	calls	s1	1
INV	85	85	199	584	0.2993	0.1271	0.1784	8	bayestyper	calls	s1	1
Total	219	219	228	1797	0.4899	0.1086	0.1778	10	bayestyper	calls	s1	1
INS	148	148	60	532	0.7115	0.2176	0.3333	10	bayestyper	calls	s1	1
DEL	2	2	0	665	1	0.003	0.006	10	bayestyper	calls	s1	1
INV	69	69	168	600	0.2911	0.1031	0.1523	10	bayestyper	calls	s1	1
Total	210	210	197	1806	0.516	0.1042	0.1734	11	bayestyper	calls	s1	1
INS	145	145	58	535	0.7143	0.2132	0.3284	11	bayestyper	calls	s1	1
DEL	2	2	0	665	1	0.003	0.006	11	bayestyper	calls	s1	1
INV	63	63	139	606	0.3119	0.0942	0.1447	11	bayestyper	calls	s1	1
Total	177	177	118	1839	0.6	0.0878	0.1532	13	bayestyper	calls	s1	1
INS	143	143	53	537	0.7296	0.2103	0.3265	13	bayestyper	calls	s1	1
DEL	2	2	0	665	1	0.003	0.006	13	bayestyper	calls	s1	1
INV	32	32	65	637	0.3299	0.0478	0.0835	13	bayestyper	calls	s1	1
Total	150	150	75	1866	0.6667	0.0744	0.1339	15	bayestyper	calls	s1	1
INS	141	141	51	539	0.7344	0.2074	0.3235	15	bayestyper	calls	s1	1
DEL	2	2	0	665	1	0.003	0.006	15	bayestyper	calls	s1	1
INV	7	7	24	662	0.2258	0.0105	0.0201	15	bayestyper	calls	s1	1
Total	135	135	47	1881	0.7418	0.067	0.1229	99	bayestyper	calls	s1	1
INS	133	133	47	547	0.7389	0.1956	0.3093	99	bayestyper	calls	s1	1
DEL	2	2	0	665	1	0.003	0.006	99	bayestyper	calls	s1	1
INV	0	0	0	669	NA	0	NA	99	bayestyper	calls	s1	1
Total	611	615	196	1401	0.7571	0.3051	0.4349	0	toilvg	truth	s1	1
INS	192	192	40	488	0.8276	0.2824	0.4211	0	toilvg	truth	s1	1
DEL	260	260	101	407	0.7202	0.3898	0.5058	0	toilvg	truth	s1	1
INV	159	163	55	506	0.743	0.2436	0.3669	0	toilvg	truth	s1	1
Total	611	615	196	1401	0.7571	0.3051	0.4349	6	toilvg	truth	s1	1
INS	192	192	40	488	0.8276	0.2824	0.4211	6	toilvg	truth	s1	1
DEL	260	260	101	407	0.7202	0.3898	0.5058	6	toilvg	truth	s1	1
INV	159	163	55	506	0.743	0.2436	0.3669	6	toilvg	truth	s1	1
Total	553	557	173	1459	0.7617	0.2763	0.4055	34	toilvg	truth	s1	1
INS	185	185	40	495	0.8222	0.2721	0.4089	34	toilvg	truth	s1	1
DEL	211	211	80	456	0.7251	0.3163	0.4405	34	toilvg	truth	s1	1
INV	157	161	53	508	0.7476	0.2407	0.3642	34	toilvg	truth	s1	1
Total	502	506	151	1510	0.7688	0.251	0.3784	35	toilvg	truth	s1	1
INS	177	177	38	503	0.8233	0.2603	0.3955	35	toilvg	truth	s1	1
DEL	172	172	62	495	0.735	0.2579	0.3818	35	toilvg	truth	s1	1
INV	153	157	51	512	0.75	0.2347	0.3575	35	toilvg	truth	s1	1
Total	453	455	125	1561	0.7837	0.2257	0.3505	38	toilvg	truth	s1	1
INS	161	161	34	519	0.8256	0.2368	0.368	38	toilvg	truth	s1	1
DEL	147	147	47	520	0.7577	0.2204	0.3415	38	toilvg	truth	s1	1
INV	145	147	44	522	0.7672	0.2197	0.3416	38	toilvg	truth	s1	1
Total	410	412	103	1604	0.7992	0.2044	0.3255	40	toilvg	truth	s1	1
INS	148	148	31	532	0.8268	0.2176	0.3445	40	toilvg	truth	s1	1
DEL	128	128	31	539	0.805	0.1919	0.3099	40	toilvg	truth	s1	1
INV	134	136	41	533	0.7657	0.2033	0.3213	40	toilvg	truth	s1	1
Total	333	335	71	1681	0.8243	0.1662	0.2766	47.6475	toilvg	truth	s1	1
INS	115	115	18	565	0.8647	0.1691	0.2829	47.6475	toilvg	truth	s1	1
DEL	106	106	22	561	0.8281	0.1589	0.2666	47.6475	toilvg	truth	s1	1
INV	112	114	31	555	0.7832	0.1704	0.2799	47.6475	toilvg	truth	s1	1
Total	265	267	57	1749	0.823	0.1324	0.2281	62.7642	toilvg	truth	s1	1
INS	91	91	12	589	0.8835	0.1338	0.2324	62.7642	toilvg	truth	s1	1
DEL	94	94	21	573	0.8174	0.1409	0.2404	62.7642	toilvg	truth	s1	1
INV	80	82	24	587	0.7692	0.1226	0.2115	62.7642	toilvg	truth	s1	1
Total	205	207	37	1809	0.8471	0.1027	0.1832	69.0607	toilvg	truth	s1	1
INS	80	80	8	600	0.9091	0.1176	0.2083	69.0607	toilvg	truth	s1	1
DEL	63	63	11	604	0.8514	0.0945	0.1701	69.0607	toilvg	truth	s1	1
INV	62	64	18	605	0.775	0.0957	0.1704	69.0607	toilvg	truth	s1	1
Total	147	147	16	1869	0.9018	0.0729	0.1349	75.2923	toilvg	truth	s1	1
INS	62	62	3	618	0.9538	0.0912	0.1665	75.2923	toilvg	truth	s1	1
DEL	38	38	3	629	0.9268	0.057	0.1074	75.2923	toilvg	truth	s1	1
INV	47	47	10	622	0.8246	0.0703	0.1296	75.2923	toilvg	truth	s1	1
Total	76	76	6	1940	0.9268	0.0377	0.0725	97.2422	toilvg	truth	s1	1
INS	29	29	2	651	0.9355	0.0426	0.0815	97.2422	toilvg	truth	s1	1
DEL	21	21	1	646	0.9545	0.0315	0.061	97.2422	toilvg	truth	s1	1
INV	26	26	3	643	0.8966	0.0389	0.0746	97.2422	toilvg	truth	s1	1
Total	1	1	0	2015	1	5e-04	0.001	212	toilvg	truth	s1	1
INS	0	0	0	680	NA	0	NA	212	toilvg	truth	s1	1
DEL	1	1	0	666	1	0.0015	0.003	212	toilvg	truth	s1	1
INV	0	0	0	669	NA	0	NA	212	toilvg	truth	s1	1
Total	223	223	80	1793	0.736	0.1106	0.1923	0	svtyper	truth	s1	1
INS	0	0	0	680	NA	0	NA	0	svtyper	truth	s1	1
DEL	92	92	29	575	0.7603	0.1379	0.2335	0	svtyper	truth	s1	1
INV	131	131	51	538	0.7198	0.1958	0.3079	0	svtyper	truth	s1	1
Total	223	223	79	1793	0.7384	0.1106	0.1924	2	svtyper	truth	s1	1
INS	0	0	0	680	NA	0	NA	2	svtyper	truth	s1	1
DEL	92	92	29	575	0.7603	0.1379	0.2335	2	svtyper	truth	s1	1
INV	131	131	50	538	0.7238	0.1958	0.3082	2	svtyper	truth	s1	1
Total	102	102	20	1914	0.8361	0.0506	0.0954	4	svtyper	truth	s1	1
INS	0	0	0	680	NA	0	NA	4	svtyper	truth	s1	1
DEL	33	33	3	634	0.9167	0.0495	0.0939	4	svtyper	truth	s1	1
INV	69	69	17	600	0.8023	0.1031	0.1827	4	svtyper	truth	s1	1
Total	98	98	18	1918	0.8448	0.0486	0.0919	5	svtyper	truth	s1	1
INS	0	0	0	680	NA	0	NA	5	svtyper	truth	s1	1
DEL	31	31	1	636	0.9688	0.0465	0.0887	5	svtyper	truth	s1	1
INV	67	67	17	602	0.7976	0.1001	0.1779	5	svtyper	truth	s1	1
Total	47	47	5	1969	0.9038	0.0233	0.0454	7	svtyper	truth	s1	1
INS	0	0	0	680	NA	0	NA	7	svtyper	truth	s1	1
DEL	13	13	0	654	1	0.0195	0.0383	7	svtyper	truth	s1	1
INV	34	34	5	635	0.8718	0.0508	0.096	7	svtyper	truth	s1	1
Total	1	1	0	2015	1	5e-04	0.001	20	svtyper	truth	s1	1
INS	0	0	0	680	NA	0	NA	20	svtyper	truth	s1	1
DEL	0	0	0	667	NA	0	NA	20	svtyper	truth	s1	1
INV	1	1	0	668	1	0.0015	0.003	20	svtyper	truth	s1	1
Total	476	476	127	1540	0.7894	0.2361	0.3635	0	delly	truth	s1	1
INS	211	211	65	469	0.7645	0.3103	0.4414	0	delly	truth	s1	1
DEL	265	265	62	402	0.8104	0.3973	0.5332	0	delly	truth	s1	1
INV	0	0	0	669	NA	0	NA	0	delly	truth	s1	1
Total	476	476	127	1540	0.7894	0.2361	0.3635	5	delly	truth	s1	1
INS	211	211	65	469	0.7645	0.3103	0.4414	5	delly	truth	s1	1
DEL	265	265	62	402	0.8104	0.3973	0.5332	5	delly	truth	s1	1
INV	0	0	0	669	NA	0	NA	5	delly	truth	s1	1
Total	292	292	46	1724	0.8639	0.1448	0.248	7	delly	truth	s1	1
INS	145	145	32	535	0.8192	0.2132	0.3383	7	delly	truth	s1	1
DEL	147	147	14	520	0.913	0.2204	0.3551	7	delly	truth	s1	1
INV	0	0	0	669	NA	0	NA	7	delly	truth	s1	1
Total	185	185	10	1831	0.9487	0.0918	0.1674	10	delly	truth	s1	1
INS	95	95	9	585	0.9135	0.1397	0.2423	10	delly	truth	s1	1
DEL	90	90	1	577	0.989	0.1349	0.2374	10	delly	truth	s1	1
INV	0	0	0	669	NA	0	NA	10	delly	truth	s1	1
Total	144	144	4	1872	0.973	0.0714	0.133	12	delly	truth	s1	1
INS	68	68	4	612	0.9444	0.1	0.1809	12	delly	truth	s1	1
DEL	76	76	0	591	1	0.1139	0.2045	12	delly	truth	s1	1
INV	0	0	0	669	NA	0	NA	12	delly	truth	s1	1
Total	61	61	0	1955	1	0.0303	0.0588	25.8000000000001	delly	truth	s1	1
INS	25	25	0	655	1	0.0368	0.071	25.8000000000001	delly	truth	s1	1
DEL	36	36	0	631	1	0.054	0.1025	25.8000000000001	delly	truth	s1	1
INV	0	0	0	669	NA	0	NA	25.8000000000001	delly	truth	s1	1
Total	2	2	0	2014	1	0.001	0.002	59	delly	truth	s1	1
INS	1	1	0	679	1	0.0015	0.003	59	delly	truth	s1	1
DEL	1	1	0	666	1	0.0015	0.003	59	delly	truth	s1	1
INV	0	0	0	669	NA	0	NA	59	delly	truth	s1	1
Total	805	805	458	1211	0.6374	0.3993	0.491	0	bayestyper	truth	s1	1
INS	318	318	131	362	0.7082	0.4676	0.5633	0	bayestyper	truth	s1	1
DEL	207	207	77	460	0.7289	0.3103	0.4353	0	bayestyper	truth	s1	1
INV	280	280	250	389	0.5283	0.4185	0.467	0	bayestyper	truth	s1	1
Total	805	805	458	1211	0.6374	0.3993	0.491	1	bayestyper	truth	s1	1
INS	318	318	131	362	0.7082	0.4676	0.5633	1	bayestyper	truth	s1	1
DEL	207	207	77	460	0.7289	0.3103	0.4353	1	bayestyper	truth	s1	1
INV	280	280	250	389	0.5283	0.4185	0.467	1	bayestyper	truth	s1	1
Total	753	753	397	1263	0.6548	0.3735	0.4757	3	bayestyper	truth	s1	1
INS	311	311	121	369	0.7199	0.4574	0.5594	3	bayestyper	truth	s1	1
DEL	198	198	70	469	0.7388	0.2969	0.4236	3	bayestyper	truth	s1	1
INV	244	244	206	425	0.5422	0.3647	0.4361	3	bayestyper	truth	s1	1
Total	692	692	332	1324	0.6758	0.3433	0.4553	4	bayestyper	truth	s1	1
INS	306	306	116	374	0.7251	0.45	0.5553	4	bayestyper	truth	s1	1
DEL	191	191	58	476	0.7671	0.2864	0.4171	4	bayestyper	truth	s1	1
INV	195	195	158	474	0.5524	0.2915	0.3816	4	bayestyper	truth	s1	1
Total	660	660	289	1356	0.6955	0.3274	0.4452	5	bayestyper	truth	s1	1
INS	305	305	114	375	0.7279	0.4485	0.555	5	bayestyper	truth	s1	1
DEL	183	183	45	484	0.8026	0.2744	0.409	5	bayestyper	truth	s1	1
INV	172	172	130	497	0.5695	0.2571	0.3543	5	bayestyper	truth	s1	1
Total	553	553	226	1463	0.7099	0.2743	0.3957	9	bayestyper	truth	s1	1
INS	289	289	106	391	0.7316	0.425	0.5377	9	bayestyper	truth	s1	1
DEL	172	172	41	495	0.8075	0.2579	0.3909	9	bayestyper	truth	s1	1
INV	92	92	79	577	0.538	0.1375	0.219	9	bayestyper	truth	s1	1
Total	484	484	166	1532	0.7446	0.2401	0.3631	99	bayestyper	truth	s1	1
INS	273	273	102	407	0.728	0.4015	0.5176	99	bayestyper	truth	s1	1
DEL	167	167	41	500	0.8029	0.2504	0.3817	99	bayestyper	truth	s1	1
INV	44	44	23	625	0.6567	0.0658	0.1196	99	bayestyper	truth	s1	1
Total	540	557	180	1438	0.75	0.2792	0.4069	0	toilvg	calls	s2	1
INS	183	185	59	458	0.7562	0.2877	0.4168	0	toilvg	calls	s2	1
DEL	225	232	86	432	0.7235	0.3494	0.4712	0	toilvg	calls	s2	1
INV	132	140	35	548	0.7904	0.2035	0.3237	0	toilvg	calls	s2	1
Total	540	557	180	1438	0.75	0.2792	0.4069	4	toilvg	calls	s2	1
INS	183	185	59	458	0.7562	0.2877	0.4168	4	toilvg	calls	s2	1
DEL	225	232	86	432	0.7235	0.3494	0.4712	4	toilvg	calls	s2	1
INV	132	140	35	548	0.7904	0.2035	0.3237	4	toilvg	calls	s2	1
Total	506	520	160	1475	0.7598	0.2607	0.3882	33	toilvg	calls	s2	1
INS	180	181	51	462	0.7792	0.2815	0.4136	33	toilvg	calls	s2	1
DEL	196	202	75	462	0.7232	0.3042	0.4283	33	toilvg	calls	s2	1
INV	130	137	34	551	0.7927	0.1991	0.3183	33	toilvg	calls	s2	1
Total	447	459	132	1536	0.772	0.2301	0.3545	34.54212	toilvg	calls	s2	1
INS	176	177	46	466	0.7928	0.2753	0.4087	34.54212	toilvg	calls	s2	1
DEL	145	149	54	515	0.7286	0.2244	0.3431	34.54212	toilvg	calls	s2	1
INV	126	133	32	555	0.7975	0.1933	0.3112	34.54212	toilvg	calls	s2	1
Total	400	412	111	1583	0.7828	0.2065	0.3268	37	toilvg	calls	s2	1
INS	165	166	36	477	0.8209	0.2582	0.3928	37	toilvg	calls	s2	1
DEL	118	122	45	542	0.7239	0.1837	0.293	37	toilvg	calls	s2	1
INV	117	124	30	564	0.7959	0.1802	0.2939	37	toilvg	calls	s2	1
Total	346	356	88	1639	0.7972	0.1784	0.2916	39.99672	toilvg	calls	s2	1
INS	151	152	30	491	0.8343	0.2364	0.3684	39.99672	toilvg	calls	s2	1
DEL	92	95	33	569	0.736	0.1431	0.2396	39.99672	toilvg	calls	s2	1
INV	103	109	25	579	0.8047	0.1584	0.2647	39.99672	toilvg	calls	s2	1
Total	302	308	62	1687	0.8297	0.1544	0.2604	43.1796	toilvg	calls	s2	1
INS	136	137	26	506	0.8395	0.2131	0.3399	43.1796	toilvg	calls	s2	1
DEL	70	71	14	593	0.8333	0.1069	0.1895	43.1796	toilvg	calls	s2	1
INV	96	100	22	588	0.8136	0.1453	0.2466	43.1796	toilvg	calls	s2	1
Total	242	247	49	1748	0.8316	0.1238	0.2155	56.67804	toilvg	calls	s2	1
INS	101	101	21	542	0.8279	0.1571	0.2641	56.67804	toilvg	calls	s2	1
DEL	62	63	14	601	0.8158	0.0949	0.17	56.67804	toilvg	calls	s2	1
INV	79	83	14	605	0.8495	0.1206	0.2112	56.67804	toilvg	calls	s2	1
Total	185	190	38	1805	0.8296	0.0952	0.1708	67	toilvg	calls	s2	1
INS	75	75	16	568	0.8242	0.1166	0.2043	67	toilvg	calls	s2	1
DEL	49	50	12	614	0.8033	0.0753	0.1377	67	toilvg	calls	s2	1
INV	61	65	10	623	0.8592	0.0945	0.1703	67	toilvg	calls	s2	1
Total	123	127	23	1868	0.8425	0.0637	0.1184	73	toilvg	calls	s2	1
INS	56	56	13	587	0.8116	0.0871	0.1573	73	toilvg	calls	s2	1
DEL	26	26	4	638	0.8667	0.0392	0.075	73	toilvg	calls	s2	1
INV	41	45	6	643	0.8723	0.0654	0.1217	73	toilvg	calls	s2	1
Total	66	68	7	1927	0.9041	0.0341	0.0657	93.50889	toilvg	calls	s2	1
INS	29	29	3	614	0.9062	0.0451	0.0859	93.50889	toilvg	calls	s2	1
DEL	16	16	3	648	0.8421	0.0241	0.0469	93.50889	toilvg	calls	s2	1
INV	21	23	1	665	0.9545	0.0334	0.0645	93.50889	toilvg	calls	s2	1
Total	0	1	0	1994	NA	5e-04	NA	170.625	toilvg	calls	s2	1
INS	0	0	0	643	NA	0	NA	170.625	toilvg	calls	s2	1
DEL	0	0	0	664	NA	0	NA	170.625	toilvg	calls	s2	1
INV	0	1	0	687	NA	0.0015	NA	170.625	toilvg	calls	s2	1
Total	160	161	42	1834	0.7921	0.0807	0.1465	0	svtyper	calls	s2	1
INS	0	0	0	643	NA	0	NA	0	svtyper	calls	s2	1
DEL	57	57	6	607	0.9048	0.0858	0.1567	0	svtyper	calls	s2	1
INV	103	104	36	584	0.741	0.1512	0.2512	0	svtyper	calls	s2	1
Total	159	160	41	1835	0.795	0.0802	0.1457	2	svtyper	calls	s2	1
INS	0	0	0	643	NA	0	NA	2	svtyper	calls	s2	1
DEL	57	57	5	607	0.9194	0.0858	0.157	2	svtyper	calls	s2	1
INV	102	103	36	585	0.7391	0.1497	0.249	2	svtyper	calls	s2	1
Total	56	56	8	1939	0.875	0.0281	0.0545	5	svtyper	calls	s2	1
INS	0	0	0	643	NA	0	NA	5	svtyper	calls	s2	1
DEL	11	11	0	653	1	0.0166	0.0327	5	svtyper	calls	s2	1
INV	45	45	8	643	0.8491	0.0654	0.1214	5	svtyper	calls	s2	1
Total	24	24	3	1971	0.8889	0.012	0.0237	7	svtyper	calls	s2	1
INS	0	0	0	643	NA	0	NA	7	svtyper	calls	s2	1
DEL	6	6	0	658	1	0.009	0.0178	7	svtyper	calls	s2	1
INV	18	18	3	670	0.8571	0.0262	0.0508	7	svtyper	calls	s2	1
Total	1	1	0	1994	1	5e-04	0.001	20	svtyper	calls	s2	1
INS	0	0	0	643	NA	0	NA	20	svtyper	calls	s2	1
DEL	0	0	0	664	NA	0	NA	20	svtyper	calls	s2	1
INV	1	1	0	687	1	0.0015	0.003	20	svtyper	calls	s2	1
Total	68	68	20	1927	0.7727	0.0341	0.0653	0	delly	calls	s2	1
INS	27	27	11	616	0.7105	0.042	0.0793	0	delly	calls	s2	1
DEL	41	41	9	623	0.82	0.0617	0.1148	0	delly	calls	s2	1
INV	0	0	0	688	NA	0	NA	0	delly	calls	s2	1
Total	68	68	20	1927	0.7727	0.0341	0.0653	5	delly	calls	s2	1
INS	27	27	11	616	0.7105	0.042	0.0793	5	delly	calls	s2	1
DEL	41	41	9	623	0.82	0.0617	0.1148	5	delly	calls	s2	1
INV	0	0	0	688	NA	0	NA	5	delly	calls	s2	1
Total	37	37	6	1958	0.8605	0.0185	0.0362	7	delly	calls	s2	1
INS	17	17	3	626	0.85	0.0264	0.0512	7	delly	calls	s2	1
DEL	20	20	3	644	0.8696	0.0301	0.0582	7	delly	calls	s2	1
INV	0	0	0	688	NA	0	NA	7	delly	calls	s2	1
Total	23	23	4	1972	0.8519	0.0115	0.0227	9.70000000000002	delly	calls	s2	1
INS	11	11	3	632	0.7857	0.0171	0.0335	9.70000000000002	delly	calls	s2	1
DEL	12	12	1	652	0.9231	0.0181	0.0355	9.70000000000002	delly	calls	s2	1
INV	0	0	0	688	NA	0	NA	9.70000000000002	delly	calls	s2	1
Total	19	19	1	1976	0.95	0.0095	0.0188	12	delly	calls	s2	1
INS	7	7	1	636	0.875	0.0109	0.0215	12	delly	calls	s2	1
DEL	12	12	0	652	1	0.0181	0.0356	12	delly	calls	s2	1
INV	0	0	0	688	NA	0	NA	12	delly	calls	s2	1
Total	9	9	0	1986	1	0.0045	0.009	26.3	delly	calls	s2	1
INS	1	1	0	642	1	0.0016	0.0032	26.3	delly	calls	s2	1
DEL	8	8	0	656	1	0.012	0.0237	26.3	delly	calls	s2	1
INV	0	0	0	688	NA	0	NA	26.3	delly	calls	s2	1
Total	1	1	0	1994	1	5e-04	0.001	58	delly	calls	s2	1
INS	0	0	0	643	NA	0	NA	58	delly	calls	s2	1
DEL	1	1	0	663	1	0.0015	0.003	58	delly	calls	s2	1
INV	0	0	0	688	NA	0	NA	58	delly	calls	s2	1
Total	332	332	541	1663	0.3803	0.1664	0.2315	0	bayestyper	calls	s2	1
INS	171	171	130	472	0.5681	0.2659	0.3622	0	bayestyper	calls	s2	1
DEL	1	1	5	663	0.1667	0.0015	0.003	0	bayestyper	calls	s2	1
INV	160	160	406	528	0.2827	0.2326	0.2552	0	bayestyper	calls	s2	1
Total	332	332	541	1663	0.3803	0.1664	0.2315	1	bayestyper	calls	s2	1
INS	171	171	130	472	0.5681	0.2659	0.3622	1	bayestyper	calls	s2	1
DEL	1	1	5	663	0.1667	0.0015	0.003	1	bayestyper	calls	s2	1
INV	160	160	406	528	0.2827	0.2326	0.2552	1	bayestyper	calls	s2	1
Total	319	319	493	1676	0.3929	0.1599	0.2273	3	bayestyper	calls	s2	1
INS	164	164	121	479	0.5754	0.2551	0.3535	3	bayestyper	calls	s2	1
DEL	1	1	4	663	0.2	0.0015	0.003	3	bayestyper	calls	s2	1
INV	154	154	368	534	0.295	0.2238	0.2545	3	bayestyper	calls	s2	1
Total	300	300	421	1695	0.4161	0.1504	0.2209	4	bayestyper	calls	s2	1
INS	161	161	105	482	0.6053	0.2504	0.3543	4	bayestyper	calls	s2	1
DEL	1	1	4	663	0.2	0.0015	0.003	4	bayestyper	calls	s2	1
INV	138	138	312	550	0.3067	0.2006	0.2426	4	bayestyper	calls	s2	1
Total	289	289	367	1706	0.4405	0.1449	0.2181	5	bayestyper	calls	s2	1
INS	159	159	98	484	0.6187	0.2473	0.3534	5	bayestyper	calls	s2	1
DEL	1	1	3	663	0.25	0.0015	0.003	5	bayestyper	calls	s2	1
INV	129	129	266	559	0.3266	0.1875	0.2382	5	bayestyper	calls	s2	1
Total	246	246	282	1749	0.4659	0.1233	0.195	9	bayestyper	calls	s2	1
INS	148	148	91	495	0.6192	0.2302	0.3356	9	bayestyper	calls	s2	1
DEL	1	1	0	663	1	0.0015	0.003	9	bayestyper	calls	s2	1
INV	97	97	191	591	0.3368	0.141	0.1988	9	bayestyper	calls	s2	1
Total	210	210	232	1785	0.4751	0.1053	0.1724	13	bayestyper	calls	s2	1
INS	141	141	81	502	0.6351	0.2193	0.326	13	bayestyper	calls	s2	1
DEL	1	1	0	663	1	0.0015	0.003	13	bayestyper	calls	s2	1
INV	68	68	151	620	0.3105	0.0988	0.1499	13	bayestyper	calls	s2	1
Total	185	185	181	1810	0.5055	0.0927	0.1567	15	bayestyper	calls	s2	1
INS	138	138	75	505	0.6479	0.2146	0.3224	15	bayestyper	calls	s2	1
DEL	1	1	0	663	1	0.0015	0.003	15	bayestyper	calls	s2	1
INV	46	46	106	642	0.3026	0.0669	0.1096	15	bayestyper	calls	s2	1
Total	157	157	129	1838	0.549	0.0787	0.1377	17	bayestyper	calls	s2	1
INS	136	136	74	507	0.6476	0.2115	0.3189	17	bayestyper	calls	s2	1
DEL	1	1	0	663	1	0.0015	0.003	17	bayestyper	calls	s2	1
INV	20	20	55	668	0.2667	0.0291	0.0525	17	bayestyper	calls	s2	1
Total	130	130	70	1865	0.65	0.0652	0.1185	99	bayestyper	calls	s2	1
INS	129	129	70	514	0.6482	0.2006	0.3064	99	bayestyper	calls	s2	1
DEL	1	1	0	663	1	0.0015	0.003	99	bayestyper	calls	s2	1
INV	0	0	0	688	NA	0	NA	99	bayestyper	calls	s2	1
Total	610	612	197	1383	0.7559	0.3068	0.4365	0	toilvg	truth	s2	1
INS	211	211	45	432	0.8242	0.3281	0.4694	0	toilvg	truth	s2	1
DEL	244	244	104	420	0.7011	0.3675	0.4822	0	toilvg	truth	s2	1
INV	155	157	48	531	0.7635	0.2282	0.3514	0	toilvg	truth	s2	1
Total	610	612	197	1383	0.7559	0.3068	0.4365	4	toilvg	truth	s2	1
INS	211	211	45	432	0.8242	0.3281	0.4694	4	toilvg	truth	s2	1
DEL	244	244	104	420	0.7011	0.3675	0.4822	4	toilvg	truth	s2	1
INV	155	157	48	531	0.7635	0.2282	0.3514	4	toilvg	truth	s2	1
Total	553	554	176	1441	0.7586	0.2777	0.4066	34	toilvg	truth	s2	1
INS	203	203	44	440	0.8219	0.3157	0.4562	34	toilvg	truth	s2	1
DEL	202	202	85	462	0.7038	0.3042	0.4248	34	toilvg	truth	s2	1
INV	148	149	47	539	0.759	0.2166	0.337	34	toilvg	truth	s2	1
Total	495	496	151	1499	0.7663	0.2486	0.3754	35.01134	toilvg	truth	s2	1
INS	199	199	43	444	0.8223	0.3095	0.4497	35.01134	toilvg	truth	s2	1
DEL	152	152	63	512	0.707	0.2289	0.3458	35.01134	toilvg	truth	s2	1
INV	144	145	45	543	0.7619	0.2108	0.3302	35.01134	toilvg	truth	s2	1
Total	450	451	123	1544	0.7853	0.2261	0.3511	38	toilvg	truth	s2	1
