type	TP	TP.baseline	FP	FN	precision	recall	F1	qual	method	graph	sample	depth
INS	90	90	0	323	1	0.2179	0.3578	0	delly	calls	s1	20
DEL	62	62	0	366	1	0.1449	0.2531	0	delly	calls	s1	20
INV	236	241	116	169	0.6705	0.5878	0.6264	0	delly	calls	s1	20
Total	388	393	116	858	0.7698	0.3141	0.4462	5	delly	calls	s1	20
INS	90	90	0	323	1	0.2179	0.3578	5	delly	calls	s1	20
DEL	62	62	0	366	1	0.1449	0.2531	5	delly	calls	s1	20
INV	236	241	116	169	0.6705	0.5878	0.6264	5	delly	calls	s1	20
Total	350	355	88	896	0.7991	0.2838	0.4188	42	delly	calls	s1	20
INS	80	80	0	333	1	0.1937	0.3245	42	delly	calls	s1	20
DEL	52	52	0	376	1	0.1215	0.2167	42	delly	calls	s1	20
INV	218	223	88	187	0.7124	0.5439	0.6169	42	delly	calls	s1	20
Total	320	325	81	926	0.798	0.2598	0.392	54	delly	calls	s1	20
INS	67	67	0	346	1	0.1622	0.2791	54	delly	calls	s1	20
DEL	43	43	0	385	1	0.1005	0.1826	54	delly	calls	s1	20
INV	210	215	81	195	0.7216	0.5244	0.6074	54	delly	calls	s1	20
Total	273	277	75	974	0.7845	0.2214	0.3453	69	delly	calls	s1	20
INS	57	57	0	356	1	0.138	0.2425	69	delly	calls	s1	20
DEL	30	30	0	398	1	0.0701	0.131	69	delly	calls	s1	20
INV	186	190	75	220	0.7126	0.4634	0.5616	69	delly	calls	s1	20
Total	234	238	64	1013	0.7852	0.1902	0.3062	87	delly	calls	s1	20
INS	49	49	0	364	1	0.1186	0.2121	87	delly	calls	s1	20
DEL	24	24	0	404	1	0.0561	0.1062	87	delly	calls	s1	20
INV	161	165	64	245	0.7156	0.4024	0.5151	87	delly	calls	s1	20
Total	203	203	43	1048	0.8252	0.1623	0.2713	110	delly	calls	s1	20
INS	38	38	0	375	1	0.092	0.1685	110	delly	calls	s1	20
DEL	18	18	0	410	1	0.0421	0.0808	110	delly	calls	s1	20
INV	147	147	43	263	0.7737	0.3585	0.49	110	delly	calls	s1	20
Total	182	182	24	1069	0.8835	0.1455	0.2499	10000	delly	calls	s1	20
INS	22	22	0	391	1	0.0533	0.1012	10000	delly	calls	s1	20
DEL	14	14	0	414	1	0.0327	0.0633	10000	delly	calls	s1	20
INV	146	146	24	264	0.8588	0.3561	0.5034	10000	delly	calls	s1	20
Total	5	5	0	1246	1	0.004	0.008	0	bayestyper	calls	s1	20
INS	0	0	0	413	NA	0	NA	0	bayestyper	calls	s1	20
DEL	5	5	0	423	1	0.0117	0.0231	0	bayestyper	calls	s1	20
INV	0	0	0	410	NA	0	NA	0	bayestyper	calls	s1	20
Total	5	5	0	1246	1	0.004	0.008	2	bayestyper	calls	s1	20
INS	0	0	0	413	NA	0	NA	2	bayestyper	calls	s1	20
DEL	5	5	0	423	1	0.0117	0.0231	2	bayestyper	calls	s1	20
INV	0	0	0	410	NA	0	NA	2	bayestyper	calls	s1	20
Total	5	5	0	1246	1	0.004	0.008	4	bayestyper	calls	s1	20
INS	0	0	0	413	NA	0	NA	4	bayestyper	calls	s1	20
DEL	5	5	0	423	1	0.0117	0.0231	4	bayestyper	calls	s1	20
INV	0	0	0	410	NA	0	NA	4	bayestyper	calls	s1	20
Total	5	5	0	1246	1	0.004	0.008	13	bayestyper	calls	s1	20
INS	0	0	0	413	NA	0	NA	13	bayestyper	calls	s1	20
DEL	5	5	0	423	1	0.0117	0.0231	13	bayestyper	calls	s1	20
INV	0	0	0	410	NA	0	NA	13	bayestyper	calls	s1	20
Total	5	5	0	1246	1	0.004	0.008	99	bayestyper	calls	s1	20
INS	0	0	0	413	NA	0	NA	99	bayestyper	calls	s1	20
DEL	5	5	0	423	1	0.0117	0.0231	99	bayestyper	calls	s1	20
INV	0	0	0	410	NA	0	NA	99	bayestyper	calls	s1	20
Total	1235	1240	11	11	0.9912	0.9912	0.9912	0	toilvg	truth	s1	20
INS	402	402	11	11	0.9734	0.9734	0.9734	0	toilvg	truth	s1	20
DEL	428	428	0	0	1	1	1	0	toilvg	truth	s1	20
INV	405	410	0	0	1	1	1	0	toilvg	truth	s1	20
Total	1235	1240	11	11	0.9912	0.9912	0.9912	77.5671	toilvg	truth	s1	20
INS	402	402	11	11	0.9734	0.9734	0.9734	77.5671	toilvg	truth	s1	20
DEL	428	428	0	0	1	1	1	77.5671	toilvg	truth	s1	20
INV	405	410	0	0	1	1	1	77.5671	toilvg	truth	s1	20
Total	1132	1136	11	115	0.9904	0.9081	0.9475	243	toilvg	truth	s1	20
INS	366	366	11	47	0.9708	0.8862	0.9266	243	toilvg	truth	s1	20
DEL	378	378	0	50	1	0.8832	0.938	243	toilvg	truth	s1	20
INV	388	392	0	18	1	0.9561	0.9776	243	toilvg	truth	s1	20
Total	1005	1009	11	242	0.9892	0.8066	0.8886	294	toilvg	truth	s1	20
INS	319	319	11	94	0.9667	0.7724	0.8587	294	toilvg	truth	s1	20
DEL	331	331	0	97	1	0.7734	0.8722	294	toilvg	truth	s1	20
INV	355	359	0	51	1	0.8756	0.9337	294	toilvg	truth	s1	20
Total	886	890	11	361	0.9877	0.7114	0.8271	338.0585	toilvg	truth	s1	20
INS	282	282	11	131	0.9625	0.6828	0.7989	338.0585	toilvg	truth	s1	20
DEL	292	292	0	136	1	0.6822	0.8111	338.0585	toilvg	truth	s1	20
INV	312	316	0	94	1	0.7707	0.8705	338.0585	toilvg	truth	s1	20
Total	754	758	11	493	0.9856	0.6059	0.7505	387.118	toilvg	truth	s1	20
INS	249	249	11	164	0.9577	0.6029	0.74	387.118	toilvg	truth	s1	20
DEL	246	246	0	182	1	0.5748	0.73	387.118	toilvg	truth	s1	20
INV	259	263	0	147	1	0.6415	0.7816	387.118	toilvg	truth	s1	20
Total	633	637	8	614	0.9875	0.5092	0.6719	460.8295	toilvg	truth	s1	20
INS	224	224	8	189	0.9655	0.5424	0.6946	460.8295	toilvg	truth	s1	20
DEL	207	207	0	221	1	0.4836	0.6519	460.8295	toilvg	truth	s1	20
INV	202	206	0	204	1	0.5024	0.6688	460.8295	toilvg	truth	s1	20
Total	512	514	1	737	0.9981	0.4109	0.5821	612.206000000001	toilvg	truth	s1	20
INS	197	197	1	216	0.9949	0.477	0.6448	612.206000000001	toilvg	truth	s1	20
DEL	147	147	0	281	1	0.3435	0.5114	612.206000000001	toilvg	truth	s1	20
INV	168	170	0	240	1	0.4146	0.5862	612.206000000001	toilvg	truth	s1	20
Total	381	383	0	868	1	0.3062	0.4688	719.844	toilvg	truth	s1	20
INS	161	161	0	252	1	0.3898	0.5609	719.844	toilvg	truth	s1	20
DEL	90	90	0	338	1	0.2103	0.3475	719.844	toilvg	truth	s1	20
INV	130	132	0	278	1	0.322	0.4871	719.844	toilvg	truth	s1	20
Total	259	260	0	991	1	0.2078	0.3441	799.689	toilvg	truth	s1	20
INS	113	113	0	300	1	0.2736	0.4296	799.689	toilvg	truth	s1	20
DEL	52	52	0	376	1	0.1215	0.2167	799.689	toilvg	truth	s1	20
INV	94	95	0	315	1	0.2317	0.3762	799.689	toilvg	truth	s1	20
Total	147	148	0	1103	1	0.1183	0.2116	893.735	toilvg	truth	s1	20
INS	73	73	0	340	1	0.1768	0.3005	893.735	toilvg	truth	s1	20
DEL	23	23	0	405	1	0.0537	0.1019	893.735	toilvg	truth	s1	20
INV	51	52	0	358	1	0.1268	0.2251	893.735	toilvg	truth	s1	20
Total	0	1	0	1250	NA	8e-04	NA	1261.15	toilvg	truth	s1	20
INS	0	0	0	413	NA	0	NA	1261.15	toilvg	truth	s1	20
DEL	0	0	0	428	NA	0	NA	1261.15	toilvg	truth	s1	20
INV	0	1	0	409	NA	0.0024	NA	1261.15	toilvg	truth	s1	20
Total	828	828	4	423	0.9952	0.6619	0.795	0	svtyper	truth	s1	20
INS	0	0	0	413	NA	0	NA	0	svtyper	truth	s1	20
DEL	424	424	2	4	0.9953	0.9907	0.993	0	svtyper	truth	s1	20
INV	404	404	2	6	0.9951	0.9854	0.9902	0	svtyper	truth	s1	20
Total	707	707	0	544	1	0.5651	0.7221	27	svtyper	truth	s1	20
INS	0	0	0	413	NA	0	NA	27	svtyper	truth	s1	20
DEL	354	354	0	74	1	0.8271	0.9054	27	svtyper	truth	s1	20
INV	353	353	0	57	1	0.861	0.9253	27	svtyper	truth	s1	20
Total	586	586	0	665	1	0.4684	0.638	37	svtyper	truth	s1	20
INS	0	0	0	413	NA	0	NA	37	svtyper	truth	s1	20
DEL	278	278	0	150	1	0.6495	0.7875	37	svtyper	truth	s1	20
INV	308	308	0	102	1	0.7512	0.8579	37	svtyper	truth	s1	20
Total	454	454	0	797	1	0.3629	0.5325	47	svtyper	truth	s1	20
INS	0	0	0	413	NA	0	NA	47	svtyper	truth	s1	20
DEL	201	201	0	227	1	0.4696	0.6391	47	svtyper	truth	s1	20
INV	253	253	0	157	1	0.6171	0.7632	47	svtyper	truth	s1	20
Total	341	341	0	910	1	0.2726	0.4284	58	svtyper	truth	s1	20
INS	0	0	0	413	NA	0	NA	58	svtyper	truth	s1	20
DEL	147	147	0	281	1	0.3435	0.5114	58	svtyper	truth	s1	20
INV	194	194	0	216	1	0.4732	0.6424	58	svtyper	truth	s1	20
Total	259	259	0	992	1	0.207	0.343	68	svtyper	truth	s1	20
INS	0	0	0	413	NA	0	NA	68	svtyper	truth	s1	20
DEL	101	101	0	327	1	0.236	0.3819	68	svtyper	truth	s1	20
INV	158	158	0	252	1	0.3854	0.5564	68	svtyper	truth	s1	20
Total	166	166	0	1085	1	0.1327	0.2343	81	svtyper	truth	s1	20
INS	0	0	0	413	NA	0	NA	81	svtyper	truth	s1	20
DEL	62	62	0	366	1	0.1449	0.2531	81	svtyper	truth	s1	20
INV	104	104	0	306	1	0.2537	0.4047	81	svtyper	truth	s1	20
Total	96	96	0	1155	1	0.0767	0.1425	97	svtyper	truth	s1	20
INS	0	0	0	413	NA	0	NA	97	svtyper	truth	s1	20
DEL	36	36	0	392	1	0.0841	0.1552	97	svtyper	truth	s1	20
INV	60	60	0	350	1	0.1463	0.2553	97	svtyper	truth	s1	20
Total	45	45	0	1206	1	0.036	0.0695	112	svtyper	truth	s1	20
INS	0	0	0	413	NA	0	NA	112	svtyper	truth	s1	20
DEL	25	25	0	403	1	0.0584	0.1104	112	svtyper	truth	s1	20
INV	20	20	0	390	1	0.0488	0.0931	112	svtyper	truth	s1	20
Total	22	22	0	1229	1	0.0176	0.0346	140	svtyper	truth	s1	20
INS	0	0	0	413	NA	0	NA	140	svtyper	truth	s1	20
DEL	19	19	0	409	1	0.0444	0.085	140	svtyper	truth	s1	20
INV	3	3	0	407	1	0.0073	0.0145	140	svtyper	truth	s1	20
Total	5	5	0	1246	1	0.004	0.008	200	svtyper	truth	s1	20
INS	0	0	0	413	NA	0	NA	200	svtyper	truth	s1	20
DEL	4	4	0	424	1	0.0093	0.0184	200	svtyper	truth	s1	20
INV	1	1	0	409	1	0.0024	0.0048	200	svtyper	truth	s1	20
Total	1081	1081	125	170	0.8964	0.8641	0.88	0	delly	truth	s1	20
INS	412	412	1	1	0.9976	0.9976	0.9976	0	delly	truth	s1	20
DEL	428	428	0	0	1	1	1	0	delly	truth	s1	20
INV	241	241	124	169	0.6603	0.5878	0.6219	0	delly	truth	s1	20
Total	1081	1081	125	170	0.8964	0.8641	0.88	4	delly	truth	s1	20
INS	412	412	1	1	0.9976	0.9976	0.9976	4	delly	truth	s1	20
DEL	428	428	0	0	1	1	1	4	delly	truth	s1	20
INV	241	241	124	169	0.6603	0.5878	0.6219	4	delly	truth	s1	20
Total	1014	1014	96	237	0.9135	0.8106	0.859	45	delly	truth	s1	20
INS	406	406	0	7	1	0.9831	0.9915	45	delly	truth	s1	20
DEL	389	389	0	39	1	0.9089	0.9523	45	delly	truth	s1	20
INV	219	219	96	191	0.6952	0.5341	0.6041	45	delly	truth	s1	20
Total	912	912	87	339	0.9129	0.729	0.8107	60	delly	truth	s1	20
INS	399	399	0	14	1	0.9661	0.9828	60	delly	truth	s1	20
DEL	303	303	0	125	1	0.7079	0.829	60	delly	truth	s1	20
INV	210	210	87	200	0.7071	0.5122	0.5941	60	delly	truth	s1	20
Total	821	821	83	430	0.9082	0.6563	0.762	72	delly	truth	s1	20
INS	388	388	0	25	1	0.9395	0.9688	72	delly	truth	s1	20
DEL	245	245	0	183	1	0.5724	0.7281	72	delly	truth	s1	20
INV	188	188	83	222	0.6937	0.4585	0.5521	72	delly	truth	s1	20
Total	683	683	66	568	0.9119	0.546	0.683	93	delly	truth	s1	20
INS	319	319	0	94	1	0.7724	0.8716	93	delly	truth	s1	20
DEL	214	214	0	214	1	0.5	0.6667	93	delly	truth	s1	20
INV	150	150	66	260	0.6944	0.3659	0.4793	93	delly	truth	s1	20
Total	562	562	46	689	0.9243	0.4492	0.6046	113	delly	truth	s1	20
INS	219	219	0	194	1	0.5303	0.6931	113	delly	truth	s1	20
DEL	196	196	0	232	1	0.4579	0.6282	113	delly	truth	s1	20
INV	147	147	46	263	0.7617	0.3585	0.4875	113	delly	truth	s1	20
Total	453	453	28	798	0.9418	0.3621	0.5231	157	delly	truth	s1	20
INS	134	134	0	279	1	0.3245	0.49	157	delly	truth	s1	20
DEL	173	173	0	255	1	0.4042	0.5757	157	delly	truth	s1	20
INV	146	146	28	264	0.8391	0.3561	0.5	157	delly	truth	s1	20
Total	441	441	27	810	0.9423	0.3525	0.5131	10000	delly	truth	s1	20
INS	128	128	0	285	1	0.3099	0.4732	10000	delly	truth	s1	20
DEL	167	167	0	261	1	0.3902	0.5614	10000	delly	truth	s1	20
INV	146	146	27	264	0.8439	0.3561	0.5009	10000	delly	truth	s1	20
Total	1247	1248	0	3	1	0.9976	0.9988	0	bayestyper	truth	s1	20
INS	411	411	0	2	1	0.9952	0.9976	0	bayestyper	truth	s1	20
DEL	427	427	0	1	1	0.9977	0.9988	0	bayestyper	truth	s1	20
INV	409	410	0	0	1	1	1	0	bayestyper	truth	s1	20
Total	1247	1248	0	3	1	0.9976	0.9988	10	bayestyper	truth	s1	20
INS	411	411	0	2	1	0.9952	0.9976	10	bayestyper	truth	s1	20
DEL	427	427	0	1	1	0.9977	0.9988	10	bayestyper	truth	s1	20
INV	409	410	0	0	1	1	1	10	bayestyper	truth	s1	20
Total	1237	1238	0	13	1	0.9896	0.9948	99	bayestyper	truth	s1	20
INS	404	404	0	9	1	0.9782	0.989	99	bayestyper	truth	s1	20
DEL	425	425	0	3	1	0.993	0.9965	99	bayestyper	truth	s1	20
INV	408	409	0	1	1	0.9976	0.9988	99	bayestyper	truth	s1	20
Total	1155	1214	11	13	0.9906	0.9894	0.99	0	toilvg	calls	s2	20
INS	363	368	9	9	0.9758	0.9761	0.9759	0	toilvg	calls	s2	20
DEL	394	412	1	3	0.9975	0.9928	0.9951	0	toilvg	calls	s2	20
INV	398	434	1	1	0.9975	0.9977	0.9976	0	toilvg	calls	s2	20
Total	1155	1214	11	13	0.9906	0.9894	0.99	71.1186	toilvg	calls	s2	20
INS	363	368	9	9	0.9758	0.9761	0.9759	71.1186	toilvg	calls	s2	20
DEL	394	412	1	3	0.9975	0.9928	0.9951	71.1186	toilvg	calls	s2	20
INV	398	434	1	1	0.9975	0.9977	0.9976	71.1186	toilvg	calls	s2	20
Total	1072	1124	9	103	0.9917	0.9161	0.9524	234.7319	toilvg	calls	s2	20
INS	346	351	8	26	0.9774	0.931	0.9536	234.7319	toilvg	calls	s2	20
DEL	343	357	1	58	0.9971	0.8602	0.9236	234.7319	toilvg	calls	s2	20
INV	383	416	0	19	1	0.9563	0.9777	234.7319	toilvg	calls	s2	20
Total	954	1004	6	223	0.9938	0.8183	0.8976	290.222	toilvg	calls	s2	20
INS	316	321	5	56	0.9844	0.8515	0.9131	290.222	toilvg	calls	s2	20
DEL	283	296	1	119	0.9965	0.7133	0.8314	290.222	toilvg	calls	s2	20
INV	355	387	0	48	1	0.8897	0.9416	290.222	toilvg	calls	s2	20
Total	847	891	3	336	0.9965	0.7262	0.8401	342.8693	toilvg	calls	s2	20
INS	279	284	2	93	0.9929	0.7533	0.8567	342.8693	toilvg	calls	s2	20
DEL	245	255	1	160	0.9959	0.6145	0.76	342.8693	toilvg	calls	s2	20
INV	323	352	0	83	1	0.8092	0.8945	342.8693	toilvg	calls	s2	20
Total	741	779	3	448	0.996	0.6349	0.7755	389.1774	toilvg	calls	s2	20
INS	248	251	2	126	0.992	0.6658	0.7968	389.1774	toilvg	calls	s2	20
DEL	210	221	1	194	0.9953	0.5325	0.6938	389.1774	toilvg	calls	s2	20
INV	283	307	0	128	1	0.7057	0.8275	389.1774	toilvg	calls	s2	20
Total	627	652	3	575	0.9952	0.5314	0.6928	442.4605	toilvg	calls	s2	20
INS	214	216	2	161	0.9907	0.5729	0.726	442.4605	toilvg	calls	s2	20
DEL	172	180	1	235	0.9942	0.4337	0.6039	442.4605	toilvg	calls	s2	20
INV	241	256	0	179	1	0.5885	0.741	442.4605	toilvg	calls	s2	20
Total	500	522	3	705	0.994	0.4254	0.5958	552.9956	toilvg	calls	s2	20
INS	179	181	2	196	0.989	0.4801	0.6464	552.9956	toilvg	calls	s2	20
DEL	123	131	1	284	0.9919	0.3157	0.479	552.9956	toilvg	calls	s2	20
INV	198	210	0	225	1	0.4828	0.6512	552.9956	toilvg	calls	s2	20
Total	365	379	0	848	1	0.3089	0.472	679.8921	toilvg	calls	s2	20
INS	148	149	0	228	1	0.3952	0.5665	679.8921	toilvg	calls	s2	20
DEL	68	71	0	344	1	0.1711	0.2922	679.8921	toilvg	calls	s2	20
INV	149	159	0	276	1	0.3655	0.5353	679.8921	toilvg	calls	s2	20
Total	251	261	0	966	1	0.2127	0.3508	775.0116	toilvg	calls	s2	20
INS	117	118	0	259	1	0.313	0.4768	775.0116	toilvg	calls	s2	20
DEL	33	35	0	380	1	0.0843	0.1555	775.0116	toilvg	calls	s2	20
INV	101	108	0	327	1	0.2483	0.3978	775.0116	toilvg	calls	s2	20
Total	142	147	0	1080	1	0.1198	0.214	881.772	toilvg	calls	s2	20
INS	74	75	0	302	1	0.1989	0.3318	881.772	toilvg	calls	s2	20
DEL	11	12	0	403	1	0.0289	0.0562	881.772	toilvg	calls	s2	20
INV	57	60	0	375	1	0.1379	0.2424	881.772	toilvg	calls	s2	20
Total	1	1	0	1226	1	8e-04	0.0016	1246.78	toilvg	calls	s2	20
INS	1	1	0	376	1	0.0027	0.0054	1246.78	toilvg	calls	s2	20
DEL	0	0	0	415	NA	0	NA	1246.78	toilvg	calls	s2	20
INV	0	0	0	435	NA	0	NA	1246.78	toilvg	calls	s2	20
Total	638	669	30	558	0.9551	0.5452	0.6942	0	svtyper	calls	s2	20
INS	0	0	0	377	NA	0	NA	0	svtyper	calls	s2	20
DEL	268	283	3	132	0.9889	0.6819	0.8072	0	svtyper	calls	s2	20
INV	370	386	27	49	0.932	0.8874	0.9092	0	svtyper	calls	s2	20
Total	573	589	6	638	0.9896	0.48	0.6464	12	svtyper	calls	s2	20
INS	0	0	0	377	NA	0	NA	12	svtyper	calls	s2	20
DEL	254	263	0	152	1	0.6337	0.7758	12	svtyper	calls	s2	20
INV	319	326	6	109	0.9815	0.7494	0.8499	12	svtyper	calls	s2	20
Total	474	481	0	746	1	0.392	0.5632	22	svtyper	calls	s2	20
INS	0	0	0	377	NA	0	NA	22	svtyper	calls	s2	20
DEL	194	197	0	218	1	0.4747	0.6438	22	svtyper	calls	s2	20
INV	280	284	0	151	1	0.6529	0.79	22	svtyper	calls	s2	20
Total	384	388	0	839	1	0.3162	0.4805	33	svtyper	calls	s2	20
INS	0	0	0	377	NA	0	NA	33	svtyper	calls	s2	20
DEL	150	152	0	263	1	0.3663	0.5362	33	svtyper	calls	s2	20
INV	234	236	0	199	1	0.5425	0.7034	33	svtyper	calls	s2	20
Total	310	310	0	917	1	0.2526	0.4033	43	svtyper	calls	s2	20
INS	0	0	0	377	NA	0	NA	43	svtyper	calls	s2	20
DEL	116	116	0	299	1	0.2795	0.4369	43	svtyper	calls	s2	20
INV	194	194	0	241	1	0.446	0.6169	43	svtyper	calls	s2	20
Total	226	223	0	1004	1	0.1817	0.3075	56	svtyper	calls	s2	20
INS	0	0	0	377	NA	0	NA	56	svtyper	calls	s2	20
DEL	81	79	0	336	1	0.1904	0.3199	56	svtyper	calls	s2	20
INV	145	144	0	291	1	0.331	0.4974	56	svtyper	calls	s2	20
Total	156	152	0	1075	1	0.1239	0.2205	66.0000000000001	svtyper	calls	s2	20
INS	0	0	0	377	NA	0	NA	66.0000000000001	svtyper	calls	s2	20
DEL	53	51	0	364	1	0.1229	0.2189	66.0000000000001	svtyper	calls	s2	20
INV	103	101	0	334	1	0.2322	0.3769	66.0000000000001	svtyper	calls	s2	20
Total	88	82	0	1145	1	0.0668	0.1252	83	svtyper	calls	s2	20
INS	0	0	0	377	NA	0	NA	83	svtyper	calls	s2	20
DEL	30	27	0	388	1	0.0651	0.1222	83	svtyper	calls	s2	20
INV	58	55	0	380	1	0.1264	0.2244	83	svtyper	calls	s2	20
Total	42	37	0	1190	1	0.0302	0.0586	102	svtyper	calls	s2	20
INS	0	0	0	377	NA	0	NA	102	svtyper	calls	s2	20
DEL	18	15	0	400	1	0.0361	0.0697	102	svtyper	calls	s2	20
INV	24	22	0	413	1	0.0506	0.0963	102	svtyper	calls	s2	20
Total	17	15	0	1212	1	0.0122	0.0241	132	svtyper	calls	s2	20
INS	0	0	0	377	NA	0	NA	132	svtyper	calls	s2	20
DEL	14	12	0	403	1	0.0289	0.0562	132	svtyper	calls	s2	20
INV	3	3	0	432	1	0.0069	0.0137	132	svtyper	calls	s2	20
Total	1	1	0	1226	1	8e-04	0.0016	200	svtyper	calls	s2	20
INS	0	0	0	377	NA	0	NA	200	svtyper	calls	s2	20
DEL	1	1	0	414	1	0.0024	0.0048	200	svtyper	calls	s2	20
INV	0	0	0	435	NA	0	NA	200	svtyper	calls	s2	20
Total	379	382	140	845	0.7303	0.3113	0.4365	0	delly	calls	s2	20
INS	72	72	0	305	1	0.191	0.3207	0	delly	calls	s2	20
DEL	70	70	0	345	1	0.1687	0.2887	0	delly	calls	s2	20
INV	237	240	140	195	0.6286	0.5517	0.5876	0	delly	calls	s2	20
Total	379	382	140	845	0.7303	0.3113	0.4365	5	delly	calls	s2	20
INS	72	72	0	305	1	0.191	0.3207	5	delly	calls	s2	20
DEL	70	70	0	345	1	0.1687	0.2887	5	delly	calls	s2	20
INV	237	240	140	195	0.6286	0.5517	0.5876	5	delly	calls	s2	20
Total	350	353	105	874	0.7692	0.2877	0.4188	45	delly	calls	s2	20
INS	68	68	0	309	1	0.1804	0.3057	45	delly	calls	s2	20
DEL	63	63	0	352	1	0.1518	0.2636	45	delly	calls	s2	20
INV	219	222	105	213	0.6759	0.5103	0.5815	45	delly	calls	s2	20
Total	315	318	102	909	0.7554	0.2592	0.386	60	delly	calls	s2	20
INS	62	62	0	315	1	0.1645	0.2825	60	delly	calls	s2	20
DEL	45	45	0	370	1	0.1084	0.1956	60	delly	calls	s2	20
INV	208	211	102	224	0.671	0.4851	0.5631	60	delly	calls	s2	20
Total	261	262	92	965	0.7394	0.2135	0.3313	76.8000000000001	delly	calls	s2	20
INS	56	56	0	321	1	0.1485	0.2586	76.8000000000001	delly	calls	s2	20
DEL	35	35	0	380	1	0.0843	0.1555	76.8000000000001	delly	calls	s2	20
INV	170	171	92	264	0.6489	0.3931	0.4896	76.8000000000001	delly	calls	s2	20
Total	232	232	73	995	0.7607	0.1891	0.3029	99.8	delly	calls	s2	20
INS	48	48	0	329	1	0.1273	0.2258	99.8	delly	calls	s2	20
DEL	34	34	0	381	1	0.0819	0.1514	99.8	delly	calls	s2	20
INV	150	150	73	285	0.6726	0.3448	0.4559	99.8	delly	calls	s2	20
Total	210	211	42	1016	0.8333	0.172	0.2851	147	delly	calls	s2	20
INS	35	35	0	342	1	0.0928	0.1698	147	delly	calls	s2	20
DEL	28	28	0	387	1	0.0675	0.1265	147	delly	calls	s2	20
INV	147	148	42	287	0.7778	0.3402	0.4734	147	delly	calls	s2	20
Total	205	205	30	1022	0.8723	0.1671	0.2805	10000	delly	calls	s2	20
INS	32	32	0	345	1	0.0849	0.1565	10000	delly	calls	s2	20
DEL	26	26	0	389	1	0.0627	0.118	10000	delly	calls	s2	20
INV	147	147	30	288	0.8305	0.3379	0.4804	10000	delly	calls	s2	20
Total	4	4	0	1223	1	0.0033	0.0066	0	bayestyper	calls	s2	20
INS	0	0	0	377	NA	0	NA	0	bayestyper	calls	s2	20
DEL	4	4	0	411	1	0.0096	0.019	0	bayestyper	calls	s2	20
INV	0	0	0	435	NA	0	NA	0	bayestyper	calls	s2	20
Total	4	4	0	1223	1	0.0033	0.0066	2	bayestyper	calls	s2	20
INS	0	0	0	377	NA	0	NA	2	bayestyper	calls	s2	20
DEL	4	4	0	411	1	0.0096	0.019	2	bayestyper	calls	s2	20
INV	0	0	0	435	NA	0	NA	2	bayestyper	calls	s2	20
Total	4	4	0	1223	1	0.0033	0.0066	8	bayestyper	calls	s2	20
INS	0	0	0	377	NA	0	NA	8	bayestyper	calls	s2	20
DEL	4	4	0	411	1	0.0096	0.019	8	bayestyper	calls	s2	20
INV	0	0	0	435	NA	0	NA	8	bayestyper	calls	s2	20
Total	4	4	0	1223	1	0.0033	0.0066	99	bayestyper	calls	s2	20
INS	0	0	0	377	NA	0	NA	99	bayestyper	calls	s2	20
DEL	4	4	0	411	1	0.0096	0.019	99	bayestyper	calls	s2	20
INV	0	0	0	435	NA	0	NA	99	bayestyper	calls	s2	20
Total	1214	1220	7	7	0.9943	0.9943	0.9943	0	toilvg	truth	s2	20
INS	372	373	4	4	0.9894	0.9894	0.9894	0	toilvg	truth	s2	20
DEL	412	412	3	3	0.9928	0.9928	0.9928	0	toilvg	truth	s2	20
INV	430	435	0	0	1	1	1	0	toilvg	truth	s2	20
Total	1214	1220	7	7	0.9943	0.9943	0.9943	63.9868	toilvg	truth	s2	20
INS	372	373	4	4	0.9894	0.9894	0.9894	63.9868	toilvg	truth	s2	20
DEL	412	412	3	3	0.9928	0.9928	0.9928	63.9868	toilvg	truth	s2	20
INV	430	435	0	0	1	1	1	63.9868	toilvg	truth	s2	20
Total	1125	1130	6	97	0.9947	0.9209	0.9564	249	toilvg	truth	s2	20
INS	340	341	4	36	0.9884	0.9045	0.9446	249	toilvg	truth	s2	20
DEL	366	366	2	49	0.9946	0.8819	0.9349	249	toilvg	truth	s2	20
INV	419	423	0	12	1	0.9724	0.986	249	toilvg	truth	s2	20
Total	1010	1013	6	214	0.9941	0.8256	0.902	301.3838	toilvg	truth	s2	20
INS	304	305	4	72	0.987	0.809	0.8892	301.3838	toilvg	truth	s2	20
DEL	321	321	2	94	0.9938	0.7735	0.8699	301.3838	toilvg	truth	s2	20
INV	385	387	0	48	1	0.8897	0.9416	301.3838	toilvg	truth	s2	20
Total	893	896	6	331	0.9933	0.7302	0.8417	349	toilvg	truth	s2	20
INS	264	265	4	112	0.9851	0.7029	0.8204	349	toilvg	truth	s2	20
DEL	284	284	2	131	0.993	0.6843	0.8102	349	toilvg	truth	s2	20
INV	345	347	0	88	1	0.7977	0.8875	349	toilvg	truth	s2	20
Total	768	771	6	456	0.9922	0.6284	0.7695	397.9728	toilvg	truth	s2	20
INS	231	232	4	145	0.983	0.6154	0.7569	397.9728	toilvg	truth	s2	20
DEL	236	236	2	179	0.9916	0.5687	0.7228	397.9728	toilvg	truth	s2	20
INV	301	303	0	132	1	0.6966	0.8212	397.9728	toilvg	truth	s2	20
Total	634	637	3	590	0.9953	0.5192	0.6824	468.682	toilvg	truth	s2	20
INS	199	200	1	177	0.995	0.5305	0.692	468.682	toilvg	truth	s2	20
