type	TP	TP.baseline	FP	FN	precision	recall	F1	qual	method	graph	sample	depth
INS	1	1	0	679	1	0.0015	0.003	650	delly	calls	s1	7
DEL	1	1	0	666	1	0.0015	0.003	650	delly	calls	s1	7
INV	92	92	0	577	1	0.1375	0.2418	650	delly	calls	s1	7
Total	302	302	0	1714	1	0.1498	0.2606	0	bayestyper	calls	s1	7
INS	267	267	0	413	1	0.3926	0.5638	0	bayestyper	calls	s1	7
DEL	11	11	0	656	1	0.0165	0.0325	0	bayestyper	calls	s1	7
INV	24	24	0	645	1	0.0359	0.0693	0	bayestyper	calls	s1	7
Total	302	302	0	1714	1	0.1498	0.2606	2	bayestyper	calls	s1	7
INS	267	267	0	413	1	0.3926	0.5638	2	bayestyper	calls	s1	7
DEL	11	11	0	656	1	0.0165	0.0325	2	bayestyper	calls	s1	7
INV	24	24	0	645	1	0.0359	0.0693	2	bayestyper	calls	s1	7
Total	291	291	0	1725	1	0.1443	0.2522	3	bayestyper	calls	s1	7
INS	267	267	0	413	1	0.3926	0.5638	3	bayestyper	calls	s1	7
DEL	11	11	0	656	1	0.0165	0.0325	3	bayestyper	calls	s1	7
INV	13	13	0	656	1	0.0194	0.0381	3	bayestyper	calls	s1	7
Total	266	266	0	1750	1	0.1319	0.2331	4	bayestyper	calls	s1	7
INS	254	254	0	426	1	0.3735	0.5439	4	bayestyper	calls	s1	7
DEL	11	11	0	656	1	0.0165	0.0325	4	bayestyper	calls	s1	7
INV	1	1	0	668	1	0.0015	0.003	4	bayestyper	calls	s1	7
Total	254	254	0	1762	1	0.126	0.2238	5	bayestyper	calls	s1	7
INS	243	243	0	437	1	0.3574	0.5266	5	bayestyper	calls	s1	7
DEL	11	11	0	656	1	0.0165	0.0325	5	bayestyper	calls	s1	7
INV	0	0	0	669	NA	0	NA	5	bayestyper	calls	s1	7
Total	243	243	0	1773	1	0.1205	0.2151	7	bayestyper	calls	s1	7
INS	232	232	0	448	1	0.3412	0.5088	7	bayestyper	calls	s1	7
DEL	11	11	0	656	1	0.0165	0.0325	7	bayestyper	calls	s1	7
INV	0	0	0	669	NA	0	NA	7	bayestyper	calls	s1	7
Total	221	221	0	1795	1	0.1096	0.1975	10	bayestyper	calls	s1	7
INS	211	211	0	469	1	0.3103	0.4736	10	bayestyper	calls	s1	7
DEL	10	10	0	657	1	0.015	0.0296	10	bayestyper	calls	s1	7
INV	0	0	0	669	NA	0	NA	10	bayestyper	calls	s1	7
Total	216	216	0	1800	1	0.1071	0.1935	12	bayestyper	calls	s1	7
INS	206	206	0	474	1	0.3029	0.465	12	bayestyper	calls	s1	7
DEL	10	10	0	657	1	0.015	0.0296	12	bayestyper	calls	s1	7
INV	0	0	0	669	NA	0	NA	12	bayestyper	calls	s1	7
Total	206	206	0	1810	1	0.1022	0.1854	14	bayestyper	calls	s1	7
INS	197	197	0	483	1	0.2897	0.4493	14	bayestyper	calls	s1	7
DEL	9	9	0	658	1	0.0135	0.0266	14	bayestyper	calls	s1	7
INV	0	0	0	669	NA	0	NA	14	bayestyper	calls	s1	7
Total	198	198	0	1818	1	0.0982	0.1788	21	bayestyper	calls	s1	7
INS	189	189	0	491	1	0.2779	0.4349	21	bayestyper	calls	s1	7
DEL	9	9	0	658	1	0.0135	0.0266	21	bayestyper	calls	s1	7
INV	0	0	0	669	NA	0	NA	21	bayestyper	calls	s1	7
Total	197	197	0	1819	1	0.0977	0.178	27	bayestyper	calls	s1	7
INS	188	188	0	492	1	0.2765	0.4332	27	bayestyper	calls	s1	7
DEL	9	9	0	658	1	0.0135	0.0266	27	bayestyper	calls	s1	7
INV	0	0	0	669	NA	0	NA	27	bayestyper	calls	s1	7
Total	191	191	0	1825	1	0.0947	0.173	35	bayestyper	calls	s1	7
INS	183	183	0	497	1	0.2691	0.4241	35	bayestyper	calls	s1	7
DEL	8	8	0	659	1	0.012	0.0237	35	bayestyper	calls	s1	7
INV	0	0	0	669	NA	0	NA	35	bayestyper	calls	s1	7
Total	191	191	0	1825	1	0.0947	0.173	45	bayestyper	calls	s1	7
INS	183	183	0	497	1	0.2691	0.4241	45	bayestyper	calls	s1	7
DEL	8	8	0	659	1	0.012	0.0237	45	bayestyper	calls	s1	7
INV	0	0	0	669	NA	0	NA	45	bayestyper	calls	s1	7
Total	191	191	0	1825	1	0.0947	0.173	50	bayestyper	calls	s1	7
INS	183	183	0	497	1	0.2691	0.4241	50	bayestyper	calls	s1	7
DEL	8	8	0	659	1	0.012	0.0237	50	bayestyper	calls	s1	7
INV	0	0	0	669	NA	0	NA	50	bayestyper	calls	s1	7
Total	191	191	0	1825	1	0.0947	0.173	60	bayestyper	calls	s1	7
INS	183	183	0	497	1	0.2691	0.4241	60	bayestyper	calls	s1	7
DEL	8	8	0	659	1	0.012	0.0237	60	bayestyper	calls	s1	7
INV	0	0	0	669	NA	0	NA	60	bayestyper	calls	s1	7
Total	191	191	0	1825	1	0.0947	0.173	75	bayestyper	calls	s1	7
INS	183	183	0	497	1	0.2691	0.4241	75	bayestyper	calls	s1	7
DEL	8	8	0	659	1	0.012	0.0237	75	bayestyper	calls	s1	7
INV	0	0	0	669	NA	0	NA	75	bayestyper	calls	s1	7
Total	191	191	0	1825	1	0.0947	0.173	90	bayestyper	calls	s1	7
INS	183	183	0	497	1	0.2691	0.4241	90	bayestyper	calls	s1	7
DEL	8	8	0	659	1	0.012	0.0237	90	bayestyper	calls	s1	7
INV	0	0	0	669	NA	0	NA	90	bayestyper	calls	s1	7
Total	191	191	0	1825	1	0.0947	0.173	99	bayestyper	calls	s1	7
INS	183	183	0	497	1	0.2691	0.4241	99	bayestyper	calls	s1	7
DEL	8	8	0	659	1	0.012	0.0237	99	bayestyper	calls	s1	7
INV	0	0	0	669	NA	0	NA	99	bayestyper	calls	s1	7
Total	NA	NA	NA	NA	NA	NA	NA	110	bayestyper	calls	s1	7
DEL	NA	NA	NA	NA	NA	NA	NA	110	bayestyper	calls	s1	7
INS	NA	NA	NA	NA	NA	NA	NA	110	bayestyper	calls	s1	7
INV	NA	NA	NA	NA	NA	NA	NA	110	bayestyper	calls	s1	7
Total	NA	NA	NA	NA	NA	NA	NA	133	bayestyper	calls	s1	7
DEL	NA	NA	NA	NA	NA	NA	NA	133	bayestyper	calls	s1	7
INS	NA	NA	NA	NA	NA	NA	NA	133	bayestyper	calls	s1	7
INV	NA	NA	NA	NA	NA	NA	NA	133	bayestyper	calls	s1	7
Total	NA	NA	NA	NA	NA	NA	NA	167	bayestyper	calls	s1	7
DEL	NA	NA	NA	NA	NA	NA	NA	167	bayestyper	calls	s1	7
INS	NA	NA	NA	NA	NA	NA	NA	167	bayestyper	calls	s1	7
INV	NA	NA	NA	NA	NA	NA	NA	167	bayestyper	calls	s1	7
Total	NA	NA	NA	NA	NA	NA	NA	180	bayestyper	calls	s1	7
DEL	NA	NA	NA	NA	NA	NA	NA	180	bayestyper	calls	s1	7
INS	NA	NA	NA	NA	NA	NA	NA	180	bayestyper	calls	s1	7
INV	NA	NA	NA	NA	NA	NA	NA	180	bayestyper	calls	s1	7
Total	NA	NA	NA	NA	NA	NA	NA	250	bayestyper	calls	s1	7
DEL	NA	NA	NA	NA	NA	NA	NA	250	bayestyper	calls	s1	7
INS	NA	NA	NA	NA	NA	NA	NA	250	bayestyper	calls	s1	7
INV	NA	NA	NA	NA	NA	NA	NA	250	bayestyper	calls	s1	7
Total	NA	NA	NA	NA	NA	NA	NA	350	bayestyper	calls	s1	7
DEL	NA	NA	NA	NA	NA	NA	NA	350	bayestyper	calls	s1	7
INS	NA	NA	NA	NA	NA	NA	NA	350	bayestyper	calls	s1	7
INV	NA	NA	NA	NA	NA	NA	NA	350	bayestyper	calls	s1	7
Total	NA	NA	NA	NA	NA	NA	NA	450	bayestyper	calls	s1	7
DEL	NA	NA	NA	NA	NA	NA	NA	450	bayestyper	calls	s1	7
INS	NA	NA	NA	NA	NA	NA	NA	450	bayestyper	calls	s1	7
INV	NA	NA	NA	NA	NA	NA	NA	450	bayestyper	calls	s1	7
Total	NA	NA	NA	NA	NA	NA	NA	550	bayestyper	calls	s1	7
DEL	NA	NA	NA	NA	NA	NA	NA	550	bayestyper	calls	s1	7
INS	NA	NA	NA	NA	NA	NA	NA	550	bayestyper	calls	s1	7
INV	NA	NA	NA	NA	NA	NA	NA	550	bayestyper	calls	s1	7
Total	NA	NA	NA	NA	NA	NA	NA	650	bayestyper	calls	s1	7
DEL	NA	NA	NA	NA	NA	NA	NA	650	bayestyper	calls	s1	7
INS	NA	NA	NA	NA	NA	NA	NA	650	bayestyper	calls	s1	7
INV	NA	NA	NA	NA	NA	NA	NA	650	bayestyper	calls	s1	7
Total	1878	1920	0	96	1	0.9524	0.9756	0	paragraph	calls	s1	7
INS	661	665	0	15	1	0.9779	0.9888	0	paragraph	calls	s1	7
DEL	606	621	0	46	1	0.931	0.9643	0	paragraph	calls	s1	7
INV	611	634	0	35	1	0.9477	0.9731	0	paragraph	calls	s1	7
Total	1878	1920	0	96	1	0.9524	0.9756	2	paragraph	calls	s1	7
INS	661	665	0	15	1	0.9779	0.9888	2	paragraph	calls	s1	7
DEL	606	621	0	46	1	0.931	0.9643	2	paragraph	calls	s1	7
INV	611	634	0	35	1	0.9477	0.9731	2	paragraph	calls	s1	7
Total	1878	1920	0	96	1	0.9524	0.9756	3	paragraph	calls	s1	7
INS	661	665	0	15	1	0.9779	0.9888	3	paragraph	calls	s1	7
DEL	606	621	0	46	1	0.931	0.9643	3	paragraph	calls	s1	7
INV	611	634	0	35	1	0.9477	0.9731	3	paragraph	calls	s1	7
Total	1878	1920	0	96	1	0.9524	0.9756	4	paragraph	calls	s1	7
INS	661	665	0	15	1	0.9779	0.9888	4	paragraph	calls	s1	7
DEL	606	621	0	46	1	0.931	0.9643	4	paragraph	calls	s1	7
INV	611	634	0	35	1	0.9477	0.9731	4	paragraph	calls	s1	7
Total	1878	1920	0	96	1	0.9524	0.9756	5	paragraph	calls	s1	7
INS	661	665	0	15	1	0.9779	0.9888	5	paragraph	calls	s1	7
DEL	606	621	0	46	1	0.931	0.9643	5	paragraph	calls	s1	7
INV	611	634	0	35	1	0.9477	0.9731	5	paragraph	calls	s1	7
Total	1878	1920	0	96	1	0.9524	0.9756	7	paragraph	calls	s1	7
INS	661	665	0	15	1	0.9779	0.9888	7	paragraph	calls	s1	7
DEL	606	621	0	46	1	0.931	0.9643	7	paragraph	calls	s1	7
INV	611	634	0	35	1	0.9477	0.9731	7	paragraph	calls	s1	7
Total	1878	1920	0	96	1	0.9524	0.9756	10	paragraph	calls	s1	7
INS	661	665	0	15	1	0.9779	0.9888	10	paragraph	calls	s1	7
DEL	606	621	0	46	1	0.931	0.9643	10	paragraph	calls	s1	7
INV	611	634	0	35	1	0.9477	0.9731	10	paragraph	calls	s1	7
Total	1878	1920	0	96	1	0.9524	0.9756	12	paragraph	calls	s1	7
INS	661	665	0	15	1	0.9779	0.9888	12	paragraph	calls	s1	7
DEL	606	621	0	46	1	0.931	0.9643	12	paragraph	calls	s1	7
INV	611	634	0	35	1	0.9477	0.9731	12	paragraph	calls	s1	7
Total	1878	1920	0	96	1	0.9524	0.9756	14	paragraph	calls	s1	7
INS	661	665	0	15	1	0.9779	0.9888	14	paragraph	calls	s1	7
DEL	606	621	0	46	1	0.931	0.9643	14	paragraph	calls	s1	7
INV	611	634	0	35	1	0.9477	0.9731	14	paragraph	calls	s1	7
Total	1878	1920	0	96	1	0.9524	0.9756	21	paragraph	calls	s1	7
INS	661	665	0	15	1	0.9779	0.9888	21	paragraph	calls	s1	7
DEL	606	621	0	46	1	0.931	0.9643	21	paragraph	calls	s1	7
INV	611	634	0	35	1	0.9477	0.9731	21	paragraph	calls	s1	7
Total	1878	1920	0	96	1	0.9524	0.9756	27	paragraph	calls	s1	7
INS	661	665	0	15	1	0.9779	0.9888	27	paragraph	calls	s1	7
DEL	606	621	0	46	1	0.931	0.9643	27	paragraph	calls	s1	7
INV	611	634	0	35	1	0.9477	0.9731	27	paragraph	calls	s1	7
Total	1878	1920	0	96	1	0.9524	0.9756	35	paragraph	calls	s1	7
INS	661	665	0	15	1	0.9779	0.9888	35	paragraph	calls	s1	7
DEL	606	621	0	46	1	0.931	0.9643	35	paragraph	calls	s1	7
INV	611	634	0	35	1	0.9477	0.9731	35	paragraph	calls	s1	7
Total	1878	1920	0	96	1	0.9524	0.9756	45	paragraph	calls	s1	7
INS	661	665	0	15	1	0.9779	0.9888	45	paragraph	calls	s1	7
DEL	606	621	0	46	1	0.931	0.9643	45	paragraph	calls	s1	7
INV	611	634	0	35	1	0.9477	0.9731	45	paragraph	calls	s1	7
Total	1878	1920	0	96	1	0.9524	0.9756	50	paragraph	calls	s1	7
INS	661	665	0	15	1	0.9779	0.9888	50	paragraph	calls	s1	7
DEL	606	621	0	46	1	0.931	0.9643	50	paragraph	calls	s1	7
INV	611	634	0	35	1	0.9477	0.9731	50	paragraph	calls	s1	7
Total	1878	1920	0	96	1	0.9524	0.9756	60	paragraph	calls	s1	7
INS	661	665	0	15	1	0.9779	0.9888	60	paragraph	calls	s1	7
DEL	606	621	0	46	1	0.931	0.9643	60	paragraph	calls	s1	7
INV	611	634	0	35	1	0.9477	0.9731	60	paragraph	calls	s1	7
Total	1878	1920	0	96	1	0.9524	0.9756	75	paragraph	calls	s1	7
INS	661	665	0	15	1	0.9779	0.9888	75	paragraph	calls	s1	7
DEL	606	621	0	46	1	0.931	0.9643	75	paragraph	calls	s1	7
INV	611	634	0	35	1	0.9477	0.9731	75	paragraph	calls	s1	7
Total	1878	1920	0	96	1	0.9524	0.9756	90	paragraph	calls	s1	7
INS	661	665	0	15	1	0.9779	0.9888	90	paragraph	calls	s1	7
DEL	606	621	0	46	1	0.931	0.9643	90	paragraph	calls	s1	7
INV	611	634	0	35	1	0.9477	0.9731	90	paragraph	calls	s1	7
Total	1878	1920	0	96	1	0.9524	0.9756	99	paragraph	calls	s1	7
INS	661	665	0	15	1	0.9779	0.9888	99	paragraph	calls	s1	7
DEL	606	621	0	46	1	0.931	0.9643	99	paragraph	calls	s1	7
INV	611	634	0	35	1	0.9477	0.9731	99	paragraph	calls	s1	7
Total	NA	NA	NA	NA	NA	NA	NA	110	paragraph	calls	s1	7
DEL	NA	NA	NA	NA	NA	NA	NA	110	paragraph	calls	s1	7
INS	NA	NA	NA	NA	NA	NA	NA	110	paragraph	calls	s1	7
INV	NA	NA	NA	NA	NA	NA	NA	110	paragraph	calls	s1	7
Total	NA	NA	NA	NA	NA	NA	NA	133	paragraph	calls	s1	7
DEL	NA	NA	NA	NA	NA	NA	NA	133	paragraph	calls	s1	7
INS	NA	NA	NA	NA	NA	NA	NA	133	paragraph	calls	s1	7
INV	NA	NA	NA	NA	NA	NA	NA	133	paragraph	calls	s1	7
Total	NA	NA	NA	NA	NA	NA	NA	167	paragraph	calls	s1	7
DEL	NA	NA	NA	NA	NA	NA	NA	167	paragraph	calls	s1	7
INS	NA	NA	NA	NA	NA	NA	NA	167	paragraph	calls	s1	7
INV	NA	NA	NA	NA	NA	NA	NA	167	paragraph	calls	s1	7
Total	NA	NA	NA	NA	NA	NA	NA	180	paragraph	calls	s1	7
DEL	NA	NA	NA	NA	NA	NA	NA	180	paragraph	calls	s1	7
INS	NA	NA	NA	NA	NA	NA	NA	180	paragraph	calls	s1	7
INV	NA	NA	NA	NA	NA	NA	NA	180	paragraph	calls	s1	7
Total	NA	NA	NA	NA	NA	NA	NA	250	paragraph	calls	s1	7
DEL	NA	NA	NA	NA	NA	NA	NA	250	paragraph	calls	s1	7
INS	NA	NA	NA	NA	NA	NA	NA	250	paragraph	calls	s1	7
INV	NA	NA	NA	NA	NA	NA	NA	250	paragraph	calls	s1	7
Total	NA	NA	NA	NA	NA	NA	NA	350	paragraph	calls	s1	7
DEL	NA	NA	NA	NA	NA	NA	NA	350	paragraph	calls	s1	7
INS	NA	NA	NA	NA	NA	NA	NA	350	paragraph	calls	s1	7
INV	NA	NA	NA	NA	NA	NA	NA	350	paragraph	calls	s1	7
Total	NA	NA	NA	NA	NA	NA	NA	450	paragraph	calls	s1	7
DEL	NA	NA	NA	NA	NA	NA	NA	450	paragraph	calls	s1	7
INS	NA	NA	NA	NA	NA	NA	NA	450	paragraph	calls	s1	7
INV	NA	NA	NA	NA	NA	NA	NA	450	paragraph	calls	s1	7
Total	NA	NA	NA	NA	NA	NA	NA	550	paragraph	calls	s1	7
DEL	NA	NA	NA	NA	NA	NA	NA	550	paragraph	calls	s1	7
INS	NA	NA	NA	NA	NA	NA	NA	550	paragraph	calls	s1	7
INV	NA	NA	NA	NA	NA	NA	NA	550	paragraph	calls	s1	7
Total	NA	NA	NA	NA	NA	NA	NA	650	paragraph	calls	s1	7
DEL	NA	NA	NA	NA	NA	NA	NA	650	paragraph	calls	s1	7
INS	NA	NA	NA	NA	NA	NA	NA	650	paragraph	calls	s1	7
INV	NA	NA	NA	NA	NA	NA	NA	650	paragraph	calls	s1	7
Total	1945	1945	0	71	1	0.9648	0.9821	0	vg	truth	s1	7
INS	656	656	0	24	1	0.9647	0.982	0	vg	truth	s1	7
DEL	634	634	0	33	1	0.9505	0.9746	0	vg	truth	s1	7
INV	655	655	0	14	1	0.9791	0.9894	0	vg	truth	s1	7
Total	1573	1573	0	443	1	0.7803	0.8766	2	vg	truth	s1	7
INS	565	565	0	115	1	0.8309	0.9076	2	vg	truth	s1	7
DEL	531	531	0	136	1	0.7961	0.8865	2	vg	truth	s1	7
INV	477	477	0	192	1	0.713	0.8325	2	vg	truth	s1	7
Total	1133	1133	0	883	1	0.562	0.7196	3	vg	truth	s1	7
INS	412	412	0	268	1	0.6059	0.7546	3	vg	truth	s1	7
DEL	374	374	0	293	1	0.5607	0.7185	3	vg	truth	s1	7
INV	347	347	0	322	1	0.5187	0.6831	3	vg	truth	s1	7
Total	974	974	0	1042	1	0.4831	0.6515	4	vg	truth	s1	7
INS	351	351	0	329	1	0.5162	0.6809	4	vg	truth	s1	7
DEL	327	327	0	340	1	0.4903	0.658	4	vg	truth	s1	7
INV	296	296	0	373	1	0.4425	0.6135	4	vg	truth	s1	7
Total	845	845	0	1171	1	0.4191	0.5907	5	vg	truth	s1	7
INS	303	303	0	377	1	0.4456	0.6165	5	vg	truth	s1	7
DEL	291	291	0	376	1	0.4363	0.6075	5	vg	truth	s1	7
INV	251	251	0	418	1	0.3752	0.5457	5	vg	truth	s1	7
Total	520	520	0	1496	1	0.2579	0.41	7	vg	truth	s1	7
INS	182	182	0	498	1	0.2676	0.4222	7	vg	truth	s1	7
DEL	193	193	0	474	1	0.2894	0.4489	7	vg	truth	s1	7
INV	145	145	0	524	1	0.2167	0.3562	7	vg	truth	s1	7
Total	123	123	0	1893	1	0.061	0.115	10	vg	truth	s1	7
INS	34	34	0	646	1	0.05	0.0952	10	vg	truth	s1	7
DEL	60	60	0	607	1	0.09	0.1651	10	vg	truth	s1	7
INV	29	29	0	640	1	0.0433	0.083	10	vg	truth	s1	7
Total	20	20	0	1996	1	0.0099	0.0196	12	vg	truth	s1	7
INS	5	5	0	675	1	0.0074	0.0147	12	vg	truth	s1	7
DEL	10	10	0	657	1	0.015	0.0296	12	vg	truth	s1	7
INV	5	5	0	664	1	0.0075	0.0149	12	vg	truth	s1	7
Total	5	5	0	2011	1	0.0025	0.005	14	vg	truth	s1	7
INS	1	1	0	679	1	0.0015	0.003	14	vg	truth	s1	7
DEL	4	4	0	663	1	0.006	0.0119	14	vg	truth	s1	7
INV	0	0	0	669	NA	0	NA	14	vg	truth	s1	7
Total	NA	NA	NA	NA	NA	NA	NA	21	vg	truth	s1	7
DEL	NA	NA	NA	NA	NA	NA	NA	21	vg	truth	s1	7
INS	NA	NA	NA	NA	NA	NA	NA	21	vg	truth	s1	7
INV	NA	NA	NA	NA	NA	NA	NA	21	vg	truth	s1	7
Total	NA	NA	NA	NA	NA	NA	NA	27	vg	truth	s1	7
DEL	NA	NA	NA	NA	NA	NA	NA	27	vg	truth	s1	7
INS	NA	NA	NA	NA	NA	NA	NA	27	vg	truth	s1	7
INV	NA	NA	NA	NA	NA	NA	NA	27	vg	truth	s1	7
Total	NA	NA	NA	NA	NA	NA	NA	35	vg	truth	s1	7
DEL	NA	NA	NA	NA	NA	NA	NA	35	vg	truth	s1	7
INS	NA	NA	NA	NA	NA	NA	NA	35	vg	truth	s1	7
INV	NA	NA	NA	NA	NA	NA	NA	35	vg	truth	s1	7
Total	NA	NA	NA	NA	NA	NA	NA	45	vg	truth	s1	7
DEL	NA	NA	NA	NA	NA	NA	NA	45	vg	truth	s1	7
INS	NA	NA	NA	NA	NA	NA	NA	45	vg	truth	s1	7
INV	NA	NA	NA	NA	NA	NA	NA	45	vg	truth	s1	7
Total	NA	NA	NA	NA	NA	NA	NA	50	vg	truth	s1	7
DEL	NA	NA	NA	NA	NA	NA	NA	50	vg	truth	s1	7
INS	NA	NA	NA	NA	NA	NA	NA	50	vg	truth	s1	7
INV	NA	NA	NA	NA	NA	NA	NA	50	vg	truth	s1	7
Total	NA	NA	NA	NA	NA	NA	NA	60	vg	truth	s1	7
DEL	NA	NA	NA	NA	NA	NA	NA	60	vg	truth	s1	7
INS	NA	NA	NA	NA	NA	NA	NA	60	vg	truth	s1	7
INV	NA	NA	NA	NA	NA	NA	NA	60	vg	truth	s1	7
Total	NA	NA	NA	NA	NA	NA	NA	75	vg	truth	s1	7
DEL	NA	NA	NA	NA	NA	NA	NA	75	vg	truth	s1	7
INS	NA	NA	NA	NA	NA	NA	NA	75	vg	truth	s1	7
INV	NA	NA	NA	NA	NA	NA	NA	75	vg	truth	s1	7
Total	NA	NA	NA	NA	NA	NA	NA	90	vg	truth	s1	7
DEL	NA	NA	NA	NA	NA	NA	NA	90	vg	truth	s1	7
INS	NA	NA	NA	NA	NA	NA	NA	90	vg	truth	s1	7
INV	NA	NA	NA	NA	NA	NA	NA	90	vg	truth	s1	7
Total	NA	NA	NA	NA	NA	NA	NA	99	vg	truth	s1	7
DEL	NA	NA	NA	NA	NA	NA	NA	99	vg	truth	s1	7
INS	NA	NA	NA	NA	NA	NA	NA	99	vg	truth	s1	7
INV	NA	NA	NA	NA	NA	NA	NA	99	vg	truth	s1	7
Total	NA	NA	NA	NA	NA	NA	NA	110	vg	truth	s1	7
DEL	NA	NA	NA	NA	NA	NA	NA	110	vg	truth	s1	7
INS	NA	NA	NA	NA	NA	NA	NA	110	vg	truth	s1	7
INV	NA	NA	NA	NA	NA	NA	NA	110	vg	truth	s1	7
Total	NA	NA	NA	NA	NA	NA	NA	133	vg	truth	s1	7
DEL	NA	NA	NA	NA	NA	NA	NA	133	vg	truth	s1	7
INS	NA	NA	NA	NA	NA	NA	NA	133	vg	truth	s1	7
INV	NA	NA	NA	NA	NA	NA	NA	133	vg	truth	s1	7
Total	NA	NA	NA	NA	NA	NA	NA	167	vg	truth	s1	7
DEL	NA	NA	NA	NA	NA	NA	NA	167	vg	truth	s1	7
INS	NA	NA	NA	NA	NA	NA	NA	167	vg	truth	s1	7
INV	NA	NA	NA	NA	NA	NA	NA	167	vg	truth	s1	7
Total	NA	NA	NA	NA	NA	NA	NA	180	vg	truth	s1	7
DEL	NA	NA	NA	NA	NA	NA	NA	180	vg	truth	s1	7
INS	NA	NA	NA	NA	NA	NA	NA	180	vg	truth	s1	7
INV	NA	NA	NA	NA	NA	NA	NA	180	vg	truth	s1	7
Total	NA	NA	NA	NA	NA	NA	NA	250	vg	truth	s1	7
DEL	NA	NA	NA	NA	NA	NA	NA	250	vg	truth	s1	7
INS	NA	NA	NA	NA	NA	NA	NA	250	vg	truth	s1	7
INV	NA	NA	NA	NA	NA	NA	NA	250	vg	truth	s1	7
Total	NA	NA	NA	NA	NA	NA	NA	350	vg	truth	s1	7
DEL	NA	NA	NA	NA	NA	NA	NA	350	vg	truth	s1	7
INS	NA	NA	NA	NA	NA	NA	NA	350	vg	truth	s1	7
INV	NA	NA	NA	NA	NA	NA	NA	350	vg	truth	s1	7
Total	NA	NA	NA	NA	NA	NA	NA	450	vg	truth	s1	7
DEL	NA	NA	NA	NA	NA	NA	NA	450	vg	truth	s1	7
INS	NA	NA	NA	NA	NA	NA	NA	450	vg	truth	s1	7
INV	NA	NA	NA	NA	NA	NA	NA	450	vg	truth	s1	7
Total	NA	NA	NA	NA	NA	NA	NA	550	vg	truth	s1	7
DEL	NA	NA	NA	NA	NA	NA	NA	550	vg	truth	s1	7
INS	NA	NA	NA	NA	NA	NA	NA	550	vg	truth	s1	7
INV	NA	NA	NA	NA	NA	NA	NA	550	vg	truth	s1	7
Total	NA	NA	NA	NA	NA	NA	NA	650	vg	truth	s1	7
DEL	NA	NA	NA	NA	NA	NA	NA	650	vg	truth	s1	7
INS	NA	NA	NA	NA	NA	NA	NA	650	vg	truth	s1	7
INV	NA	NA	NA	NA	NA	NA	NA	650	vg	truth	s1	7
Total	1222	1222	0	794	1	0.6062	0.7548	0	svtyper	truth	s1	7
INS	0	0	0	680	NA	0	NA	0	svtyper	truth	s1	7
DEL	592	592	0	75	1	0.8876	0.9405	0	svtyper	truth	s1	7
INV	630	630	0	39	1	0.9417	0.97	0	svtyper	truth	s1	7
Total	1194	1194	0	822	1	0.5923	0.744	2	svtyper	truth	s1	7
INS	0	0	0	680	NA	0	NA	2	svtyper	truth	s1	7
DEL	575	575	0	92	1	0.8621	0.9259	2	svtyper	truth	s1	7
INV	619	619	0	50	1	0.9253	0.9612	2	svtyper	truth	s1	7
Total	1156	1156	0	860	1	0.5734	0.7289	3	svtyper	truth	s1	7
INS	0	0	0	680	NA	0	NA	3	svtyper	truth	s1	7
DEL	556	556	0	111	1	0.8336	0.9092	3	svtyper	truth	s1	7
INV	600	600	0	69	1	0.8969	0.9456	3	svtyper	truth	s1	7
Total	1139	1139	0	877	1	0.565	0.722	4	svtyper	truth	s1	7
INS	0	0	0	680	NA	0	NA	4	svtyper	truth	s1	7
DEL	548	548	0	119	1	0.8216	0.9021	4	svtyper	truth	s1	7
INV	591	591	0	78	1	0.8834	0.9381	4	svtyper	truth	s1	7
Total	1128	1128	0	888	1	0.5595	0.7175	5	svtyper	truth	s1	7
INS	0	0	0	680	NA	0	NA	5	svtyper	truth	s1	7
DEL	541	541	0	126	1	0.8111	0.8957	5	svtyper	truth	s1	7
INV	587	587	0	82	1	0.8774	0.9347	5	svtyper	truth	s1	7
Total	1055	1055	0	961	1	0.5233	0.6871	7	svtyper	truth	s1	7
INS	0	0	0	680	NA	0	NA	7	svtyper	truth	s1	7
DEL	508	508	0	159	1	0.7616	0.8647	7	svtyper	truth	s1	7
INV	547	547	0	122	1	0.8176	0.8996	7	svtyper	truth	s1	7
Total	954	954	0	1062	1	0.4732	0.6424	10	svtyper	truth	s1	7
INS	0	0	0	680	NA	0	NA	10	svtyper	truth	s1	7
DEL	451	451	0	216	1	0.6762	0.8068	10	svtyper	truth	s1	7
INV	503	503	0	166	1	0.7519	0.8584	10	svtyper	truth	s1	7
Total	854	854	0	1162	1	0.4236	0.5951	12	svtyper	truth	s1	7
INS	0	0	0	680	NA	0	NA	12	svtyper	truth	s1	7
DEL	394	394	0	273	1	0.5907	0.7427	12	svtyper	truth	s1	7
INV	460	460	0	209	1	0.6876	0.8149	12	svtyper	truth	s1	7
Total	776	776	0	1240	1	0.3849	0.5559	14	svtyper	truth	s1	7
INS	0	0	0	680	NA	0	NA	14	svtyper	truth	s1	7
DEL	342	342	0	325	1	0.5127	0.6779	14	svtyper	truth	s1	7
INV	434	434	0	235	1	0.6487	0.7869	14	svtyper	truth	s1	7
Total	556	556	0	1460	1	0.2758	0.4324	21	svtyper	truth	s1	7
INS	0	0	0	680	NA	0	NA	21	svtyper	truth	s1	7
DEL	223	223	0	444	1	0.3343	0.5011	21	svtyper	truth	s1	7
